Index, $Training_time, <$Testing_time, <$Accuracy
0,7.15676212310791,0.3188626766204834,72.0976322103
1,10.124158382415771,0.3260049819946289,72.1497861688
2,7.125078439712524,0.32098388671875,72.0976322103
3,10.117049932479858,0.32153868675231934,72.1497861688
4,7.165653467178345,0.32562804222106934,71.9724627099
5,10.172017812728882,0.32355332374572754,72.1393553771
6,7.139974117279053,0.3255434036254883,71.9724627099
7,10.2311429977417,0.3285071849822998,72.1393553771
8,7.180353403091431,0.3267252445220947,72.0141858767
9,10.121824026107788,0.32695603370666504,72.1602169605
10,7.165319204330444,0.322310209274292,72.0141858767
11,10.142115354537964,0.3269336223602295,72.1602169605
12,7.175842761993408,0.32764768600463867,72.003755085
13,10.09760046005249,0.32665395736694336,72.0663398352
14,7.147579193115234,0.3235287666320801,72.003755085
15,10.096435070037842,0.3263559341430664,72.0663398352
16,10.076176404953003,0.32573962211608887,72.1289245854
17,15.819287300109863,0.31880974769592285,72.0872014186
18,10.09605360031128,0.31386542320251465,72.1289245854
19,15.74050760269165,0.3084123134613037,72.0872014186
20,10.054924726486206,0.31760382652282715,72.1915093356
21,15.745640754699707,0.31362247467041016,72.0872014186
22,10.10796070098877,0.3089170455932617,72.1915093356
23,15.793873071670532,0.3105800151824951,72.0872014186
24,10.044018983840942,0.31461238861083984,72.2019401273
25,15.686970710754395,0.31308698654174805,72.1602169605
26,10.029287815093994,0.31931090354919434,72.2019401273
27,15.76229739189148,0.3107442855834961,72.1602169605
28,10.087164163589478,0.313279390335083,72.1289245854
29,15.698918342590332,0.31032848358154297,72.0141858767
30,10.101966619491577,0.31887078285217285,72.1289245854
31,15.75658369064331,0.30919933319091797,72.0141858767
32,5.438014030456543,0.3116273880004883,71.9411703348
33,7.500293493270874,0.31073927879333496,72.0141858767
34,5.468909978866577,0.317380428314209,71.9411703348
35,7.486858606338501,0.3060309886932373,72.0141858767
36,5.455840826034546,0.30888938903808594,71.9307395431
37,7.499198913574219,0.3119328022003174,72.0246166684
38,5.44177770614624,0.3130156993865967,71.9307395431
39,7.526750326156616,0.30759501457214355,72.0246166684
40,5.463342905044556,0.3142571449279785,71.8681547929
41,7.501364469528198,0.31337690353393555,72.0246166684
42,5.560427665710449,0.31281423568725586,71.8681547929
43,7.512139558792114,0.3083827495574951,72.0246166684
44,5.458853006362915,0.30692100524902344,72.003755085
45,7.53948187828064,0.30615997314453125,71.9307395431
46,5.454490661621094,0.30709099769592285,72.003755085
47,7.533906936645508,0.30443787574768066,71.9307395431
48,7.491002321243286,0.30812859535217285,71.9411703348
49,11.397598028182983,0.3118593692779541,71.8577240013
50,7.483214855194092,0.3159167766571045,71.9411703348
51,11.444453477859497,0.31423354148864746,71.8577240013
52,7.53183126449585,0.3087441921234131,71.9724627099
53,11.50791311264038,0.3149526119232178,71.9203087514
54,7.749039173126221,0.3109903335571289,71.9724627099
55,11.62047529220581,0.3097679615020752,71.9203087514
56,7.5021092891693115,0.3146655559539795,71.9933242933
57,11.432586431503296,0.3119480609893799,71.9307395431
58,7.4775390625,0.3172125816345215,71.9933242933
59,11.354437589645386,0.31164097785949707,71.9307395431
60,7.5430192947387695,0.31416964530944824,72.0246166684
61,11.481315851211548,0.31514906883239746,71.9203087514
62,7.523144483566284,0.31738758087158203,72.0246166684
63,11.482989072799683,0.31261301040649414,71.9203087514
64,7.132731676101685,0.3157165050506592,72.0976322103
65,10.103557348251343,0.31594371795654297,72.1497861688
66,7.135833263397217,0.31798601150512695,72.0976322103
67,10.117677211761475,0.31644511222839355,72.1497861688
68,7.146096467971802,0.3182854652404785,71.9724627099
69,10.111967086791992,0.31808948516845703,72.1393553771
70,7.159055471420288,0.32099199295043945,71.9724627099
71,10.168420553207397,0.3143327236175537,72.1393553771
72,7.1337926387786865,0.32050561904907227,72.0141858767
73,10.136540412902832,0.3126187324523926,72.1602169605
74,7.127027273178101,0.31044459342956543,72.0141858767
75,10.101008415222168,0.31787967681884766,72.1602169605
76,7.157216787338257,0.3156914710998535,72.003755085
77,10.1412034034729,0.3170440196990967,72.0663398352
78,7.180223703384399,0.3148987293243408,72.003755085
79,10.155993938446045,0.31748008728027344,72.0663398352
80,10.117556095123291,0.3197958469390869,72.1289245854
81,15.796751737594604,0.31229352951049805,72.0872014186
82,10.094464302062988,0.3160133361816406,72.1289245854
83,15.86478066444397,0.30750584602355957,72.0872014186
84,10.169596195220947,0.3213496208190918,72.1915093356
85,15.966073036193848,0.3077244758605957,72.0872014186
86,10.132384538650513,0.30998826026916504,72.1915093356
87,15.871606826782227,0.3123812675476074,72.0872014186
88,10.091792821884155,0.3159043788909912,72.2019401273
89,15.848153829574585,0.315201997756958,72.1602169605
90,10.119913101196289,0.31233906745910645,72.2019401273
91,15.90972900390625,0.3058204650878906,72.1602169605
92,10.111236810684204,0.3177146911621094,72.1289245854
93,15.976492643356323,0.30577850341796875,72.0141858767
94,10.170966148376465,0.31733202934265137,72.1289245854
95,15.893017530441284,0.3180727958679199,72.0141858767
96,5.468139410018921,0.31461572647094727,71.9411703348
