Index, $Training_time, <$Testing_time, <$Accuracy
0,24.611393928527832,0.7203781604766846,72.2228017106
1,24.355045080184937,0.7191085815429688,72.2228017106
2,24.204135179519653,0.7186987400054932,72.2228017106
3,24.144558429718018,0.7235779762268066,72.2228017106
4,24.298885822296143,0.7220985889434814,72.2384478982
5,24.232396602630615,0.7198951244354248,72.2384478982
6,24.148204803466797,0.7240841388702393,72.1967247314
7,24.203598737716675,0.7219886779785156,72.1967247314
8,38.092304944992065,0.7083985805511475,72.108063002
9,38.04860544204712,0.7051966190338135,72.108063002
10,38.29635310173035,0.7065489292144775,72.1237091895
11,38.42267179489136,0.7045841217041016,72.1237091895
12,38.16865611076355,0.7043869495391846,72.1550015646
13,38.086562633514404,0.7067492008209229,72.1550015646
14,38.37767934799194,0.703749418258667,72.1028476061
15,38.22693848609924,0.7012956142425537,72.1028476061
16,18.322211027145386,0.7165384292602539,72.0819860227
17,18.45068049430847,0.7124686241149902,72.0819860227
18,18.372376918792725,0.7171659469604492,72.1028476061
19,18.357039213180542,0.7164833545684814,72.1028476061
20,18.440338134765625,0.7178287506103516,72.0663398352
21,18.40346670150757,0.7143368721008301,72.0663398352
22,18.446864128112793,0.7134783267974854,72.0559090435
23,18.488221168518066,0.7177739143371582,72.0559090435
24,28.60469913482666,0.6948397159576416,72.0819860227
25,28.669620752334595,0.6883230209350586,72.0819860227
26,28.84672474861145,0.6892147064208984,72.0976322103
27,28.61608099937439,0.6911399364471436,72.0976322103
28,28.56162452697754,0.6907808780670166,72.0976322103
29,28.51495599746704,0.6883621215820312,72.0976322103
30,28.73111081123352,0.6924309730529785,72.0559090435
31,28.83117365837097,0.6850109100341797,72.0559090435
32,24.203749656677246,0.7181358337402344,72.2228017106
33,24.150421380996704,0.7211823463439941,72.2228017106
34,24.451531171798706,0.7219734191894531,72.2228017106
35,24.24876356124878,0.722210168838501,72.2228017106
36,24.186492919921875,0.7268862724304199,72.2384478982
37,24.44067096710205,0.7232067584991455,72.2384478982
38,24.214508295059204,0.7193927764892578,72.1967247314
39,24.246661901474,0.721137285232544,72.1967247314
40,38.29183793067932,0.7079870700836182,72.108063002
41,38.24002528190613,0.705955982208252,72.108063002
42,38.41654419898987,0.7076821327209473,72.1237091895
43,38.57098960876465,0.7042763233184814,72.1237091895
44,38.28016471862793,0.7089462280273438,72.1550015646
45,38.30665898323059,0.7088067531585693,72.1550015646
46,38.46798396110535,0.706122875213623,72.1028476061
47,38.51388740539551,0.7049612998962402,72.1028476061
48,18.438037157058716,0.7151610851287842,72.0819860227
49,18.414707899093628,0.7140693664550781,72.0819860227
50,18.658525466918945,0.7157855033874512,72.1028476061
51,18.46656322479248,0.7153799533843994,72.1028476061
52,18.450165033340454,0.7174382209777832,72.0663398352
53,18.499626398086548,0.712526798248291,72.0663398352
54,18.522249698638916,0.7131314277648926,72.0559090435
55,18.473352432250977,0.7118589878082275,72.0559090435
56,28.803853034973145,0.6903588771820068,72.0819860227
57,28.744396209716797,0.6904761791229248,72.0819860227
58,28.83902883529663,0.6894626617431641,72.0976322103
59,28.902068614959717,0.6876273155212402,72.0976322103
60,28.705249786376953,0.6879346370697021,72.0976322103
61,28.677521467208862,0.6886820793151855,72.0976322103
62,28.890371561050415,0.6913633346557617,72.0559090435
63,28.958625316619873,0.6914830207824707,72.0559090435
64,24.082547664642334,0.6925046443939209,63.9407531032
65,24.030084133148193,0.6887383460998535,63.9407531032
66,24.219284772872925,0.686683177947998,63.945968499
67,24.050472497940063,0.6901178359985352,63.945968499
68,24.14514183998108,0.6844725608825684,63.9511838949
69,24.18397068977356,0.6848421096801758,63.9511838949
70,24.161922216415405,0.6876301765441895,63.9511838949
71,24.13924503326416,0.6875791549682617,63.9511838949
72,38.26302647590637,0.5188119411468506,63.4557212892
73,38.15378284454346,0.5222580432891846,63.4557212892
74,38.156394243240356,0.5224826335906982,63.4557212892
75,38.288042306900024,0.5179340839385986,63.4557212892
76,38.08411908149719,0.5166819095611572,63.4557212892
77,38.166013956069946,0.5229206085205078,63.4557212892
78,38.27975821495056,0.5216875076293945,63.4557212892
79,38.34422945976257,0.5163106918334961,63.4557212892
80,18.3129940032959,0.679182767868042,65.3384791906
81,18.379313468933105,0.6776597499847412,65.3384791906
82,18.404908657073975,0.6747782230377197,65.3384791906
83,18.357633113861084,0.6793999671936035,65.3384791906
84,18.29760766029358,0.6762311458587646,65.3384791906
85,18.39048981666565,0.6813769340515137,65.3384791906
86,18.258126974105835,0.6781272888183594,65.3384791906
87,18.3740553855896,0.6799767017364502,65.3384791906
88,28.551725387573242,0.4966611862182617,63.189736101
89,28.624469757080078,0.4984133243560791,63.189736101
90,28.737236499786377,0.4925527572631836,63.189736101
91,28.530030012130737,0.4972851276397705,63.189736101
92,28.591412782669067,0.4995238780975342,63.189736101
93,28.665994882583618,0.4956507682800293,63.189736101
94,28.594846725463867,0.4923739433288574,63.189736101
95,28.49719500541687,0.4984419345855713,63.189736101
96,24.205079317092896,0.6837904453277588,63.9407531032
97,24.107767343521118,0.68841552734375,63.9407531032
98,24.12804651260376,0.6872856616973877,63.945968499
99,24.23292851448059,0.6883301734924316,63.945968499
100,24.11538529396057,0.6932921409606934,63.9511838949
101,24.119873762130737,0.6857900619506836,63.9511838949
102,24.343298196792603,0.6912972927093506,63.9511838949
103,24.179608821868896,0.6868710517883301,63.9511838949
104,38.262452840805054,0.5194051265716553,63.4557212892
105,38.31186628341675,0.5228145122528076,63.4557212892
106,38.46392607688904,0.5202310085296631,63.4557212892
107,38.38956570625305,0.5192863941192627,63.4557212892
108,38.235899209976196,0.5219407081604004,63.4557212892
109,38.42400884628296,0.5213751792907715,63.4557212892
110,38.51488971710205,0.5213165283203125,63.4557212892
111,38.44878077507019,0.518073320388794,63.4557212892
112,18.507371187210083,0.6779971122741699,65.3384791906
113,18.562751293182373,0.67464280128479,65.3384791906
114,18.63769030570984,0.6775116920471191,65.3384791906
115,18.61496114730835,0.6739962100982666,65.3384791906
116,18.475633144378662,0.6783435344696045,65.3384791906
117,18.354816436767578,0.6752219200134277,65.3384791906
118,18.522892475128174,0.6787927150726318,65.3384791906
119,18.363703727722168,0.6819677352905273,65.3384791906
120,28.74543261528015,0.49883508682250977,63.189736101
121,28.736690759658813,0.49701690673828125,63.189736101
122,28.75822162628174,0.4977610111236572,63.189736101
123,29.032152891159058,0.4970080852508545,63.189736101
124,28.75344228744507,0.4968225955963135,63.189736101
125,28.711288690567017,0.4954702854156494,63.189736101
126,28.943516731262207,0.49338316917419434,63.189736101
127,28.857282638549805,0.49750447273254395,63.189736101
128,88.60510611534119,2.495605707168579,80.4370501721
129,87.99920296669006,2.496933698654175,80.4370501721
130,84.0824818611145,2.2913694381713867,80.4214039846
131,83.53900694847107,2.299217939376831,80.4214039846
132,83.49863123893738,2.321948289871216,80.2962344842
133,83.80911350250244,2.3031046390533447,80.2962344842
134,83.44914722442627,2.280970335006714,80.3744654219
135,83.46557116508484,2.2863447666168213,80.3744654219
136,158.09039950370789,2.4043896198272705,81.8086992803
137,156.86240363121033,2.4053750038146973,81.8086992803
138,150.59871792793274,2.2054531574249268,81.9599457599
139,150.44732093811035,2.2110159397125244,81.9599457599
140,150.30082654953003,2.2409329414367676,81.7930530927
141,150.50005078315735,2.2320756912231445,81.7930530927
142,149.801255941391,2.2005503177642822,82.0225305101
143,149.95384860038757,2.199615001678467,82.0225305101
144,67.16242909431458,2.3535022735595703,79.7642641076
145,67.30003452301025,2.350827217102051,79.7642641076
146,68.27768135070801,2.156593084335327,79.8842182122
147,67.17198348045349,2.1542365550994873,79.8842182122
148,66.59206771850586,2.1211471557617188,79.7799102952
149,66.40255641937256,2.111849069595337,79.7799102952
150,67.11549305915833,2.1432886123657227,79.9311567748
151,67.29316234588623,2.149853467941284,79.9311567748
152,118.13967251777649,2.094031810760498,80.4579117555
153,117.88304328918457,2.1023850440979004,80.4579117555
154,118.12053871154785,1.955031394958496,80.8386356524
155,118.72960138320923,1.9559788703918457,80.8386356524
156,116.54189538955688,1.9190690517425537,80.2858036925
157,116.67241644859314,1.9217939376831055,80.2858036925
158,118.15890645980835,1.9434912204742432,80.7395431313
159,118.412038564682,1.9491748809814453,80.7395431313
160,88.44796848297119,2.4972503185272217,80.4370501721
161,88.7476212978363,2.500962495803833,80.4370501721
162,84.05628538131714,2.2882180213928223,80.4214039846
163,84.05888938903809,2.297271490097046,80.4214039846
164,84.00062990188599,2.3110406398773193,80.2962344842
165,83.89210081100464,2.3102378845214844,80.2962344842
166,84.15348362922668,2.275186777114868,80.3744654219
167,84.13003945350647,2.2856483459472656,80.3744654219
168,157.84335327148438,2.4140255451202393,81.8086992803
169,157.72163677215576,2.410055637359619,81.8086992803
170,151.17848992347717,2.2053699493408203,81.9599457599
171,151.07146000862122,2.2077643871307373,81.9599457599
172,150.9174063205719,2.2322587966918945,81.7930530927
173,150.73468017578125,2.235490322113037,81.7930530927
174,151.1987009048462,2.2039122581481934,82.0225305101
175,150.8780221939087,2.2029061317443848,82.0225305101
176,67.8980085849762,2.344574213027954,79.7642641076
177,67.83489513397217,2.3509018421173096,79.7642641076
178,67.6881263256073,2.1402699947357178,79.8842182122
179,68.0307252407074,2.151867628097534,79.8842182122
