Index, $Training_time, <$Testing_time, <$Accuracy
49,0.008722305297851562,0.00026297569274902344,73.0769230769
50,0.008203744888305664,0.0002567768096923828,73.0769230769
51,0.008890628814697266,0.0002624988555908203,84.6153846154
52,0.007952451705932617,0.00026297569274902344,73.0769230769
53,0.008745670318603516,0.0002636909484863281,73.0769230769
54,0.008356809616088867,0.00023984909057617188,73.0769230769
55,0.008804082870483398,0.00029158592224121094,84.6153846154
56,0.008225679397583008,0.0002186298370361328,73.0769230769
57,0.00945281982421875,0.00028967857360839844,73.0769230769
58,0.008585453033447266,0.00027108192443847656,73.0769230769
59,0.009544849395751953,0.00026917457580566406,84.6153846154
60,0.008314847946166992,0.0002219676971435547,73.0769230769
61,0.009475231170654297,0.0002751350402832031,73.0769230769
62,0.008859395980834961,0.0002372264862060547,73.0769230769
63,0.009680032730102539,0.0002732276916503906,84.6153846154
64,0.008949041366577148,0.0002620220184326172,73.0769230769
65,0.009004354476928711,0.0002627372741699219,73.0769230769
66,0.008369207382202148,0.00021696090698242188,73.0769230769
67,0.009073019027709961,0.00027060508728027344,76.9230769231
68,0.008949518203735352,0.00024127960205078125,73.0769230769
69,0.009360074996948242,0.0002605915069580078,73.0769230769
70,0.008428812026977539,0.00023436546325683594,73.0769230769
71,0.00921487808227539,0.00026297569274902344,76.9230769231
72,0.00984048843383789,0.0002605915069580078,73.0769230769
73,0.009883880615234375,0.0002532005310058594,76.9230769231
74,0.009071826934814453,0.00022864341735839844,73.0769230769
75,0.010114431381225586,0.0002956390380859375,76.9230769231
76,0.009300947189331055,0.00027108192443847656,73.0769230769
77,0.009693145751953125,0.0002586841583251953,76.9230769231
78,0.008928775787353516,0.00022983551025390625,73.0769230769
79,0.00989985466003418,0.00029921531677246094,76.9230769231
80,0.008664846420288086,0.00028586387634277344,73.0769230769
81,0.008630514144897461,0.0003139972686767578,84.6153846154
82,0.008128881454467773,0.00027751922607421875,73.0769230769
83,0.008739233016967773,0.0002779960632324219,84.6153846154
84,0.008078813552856445,0.00025963783264160156,73.0769230769
85,0.008616209030151367,0.0002694129943847656,84.6153846154
86,0.0081024169921875,0.00026535987854003906,73.0769230769
87,0.008613109588623047,0.0002498626708984375,84.6153846154
88,0.009044647216796875,0.00023317337036132812,73.0769230769
89,0.009206771850585938,0.00024580955505371094,84.6153846154
90,0.008476734161376953,0.00021147727966308594,73.0769230769
91,0.009082317352294922,0.00023794174194335938,84.6153846154
92,0.008505105972290039,0.00023746490478515625,73.0769230769
93,0.00926971435546875,0.0002715587615966797,84.6153846154
94,0.008510828018188477,0.0002567768096923828,73.0769230769
95,0.00919795036315918,0.00029969215393066406,84.6153846154
96,0.009107112884521484,0.0003123283386230469,73.0769230769
97,0.009191513061523438,0.0003075599670410156,73.0769230769
98,0.008433818817138672,0.0002288818359375,73.0769230769
99,0.009412050247192383,0.00030159950256347656,76.9230769231
100,0.00845646858215332,0.00021839141845703125,73.0769230769
101,0.009067058563232422,0.0002741813659667969,73.0769230769
102,0.008449316024780273,0.00021767616271972656,73.0769230769
103,0.009263038635253906,0.00027060508728027344,76.9230769231
104,0.009876012802124023,0.00026035308837890625,73.0769230769
105,0.009731292724609375,0.00030231475830078125,76.9230769231
106,0.009040117263793945,0.00021219253540039062,73.0769230769
107,0.010084390640258789,0.00024771690368652344,76.9230769231
108,0.008986473083496094,0.0002181529998779297,73.0769230769
109,0.009878873825073242,0.0002529621124267578,76.9230769231
110,0.009034872055053711,0.0002148151397705078,73.0769230769
111,0.010038137435913086,0.0002913475036621094,76.9230769231
112,0.008792877197265625,0.0002498626708984375,73.0769230769
113,0.008751153945922852,0.0002467632293701172,84.6153846154
114,0.008435726165771484,0.0003039836883544922,73.0769230769
115,0.009251832962036133,0.0003058910369873047,84.6153846154
116,0.008343219757080078,0.0003330707550048828,73.0769230769
117,0.009027719497680664,0.00031757354736328125,84.6153846154
118,0.008464336395263672,0.00026702880859375,73.0769230769
119,0.00906991958618164,0.0002779960632324219,84.6153846154
120,0.009512186050415039,0.0003104209899902344,73.0769230769
121,0.009669065475463867,0.00032520294189453125,84.6153846154
122,0.009022712707519531,0.00024628639221191406,73.0769230769
123,0.009779214859008789,0.000263214111328125,84.6153846154
124,0.00891566276550293,0.0002276897430419922,73.0769230769
125,0.009501457214355469,0.00023865699768066406,84.6153846154
126,0.009049654006958008,0.00022602081298828125,73.0769230769
127,0.009695291519165039,0.00023627281188964844,84.6153846154
128,0.008533716201782227,0.00022983551025390625,73.0769230769
129,0.010761260986328125,0.00030422210693359375,73.0769230769
130,0.00831151008605957,0.00021409988403320312,73.0769230769
131,0.01077723503112793,0.00032258033752441406,76.9230769231
132,0.008220195770263672,0.0002143383026123047,73.0769230769
133,0.010965108871459961,0.0003113746643066406,76.9230769231
134,0.008295774459838867,0.0002567768096923828,73.0769230769
135,0.011154651641845703,0.0003590583801269531,73.0769230769
136,0.008996248245239258,0.00022125244140625,73.0769230769
137,0.011754035949707031,0.0003018379211425781,69.2307692308
138,0.008848905563354492,0.00021409988403320312,73.0769230769
139,0.012294769287109375,0.0003407001495361328,76.9230769231
140,0.008866548538208008,0.00022172927856445312,73.0769230769
141,0.012040376663208008,0.00032019615173339844,76.9230769231
142,0.008884191513061523,0.0002186298370361328,73.0769230769
143,0.012734651565551758,0.00033164024353027344,80.7692307692
144,0.008469104766845703,0.00023794174194335938,73.0769230769
145,0.010984420776367188,0.0003306865692138672,76.9230769231
146,0.00850367546081543,0.00023508071899414062,73.0769230769
147,0.010091066360473633,0.0002961158752441406,80.7692307692
148,0.008240461349487305,0.00022792816162109375,73.0769230769
149,0.011871337890625,0.0004115104675292969,76.9230769231
150,0.008765935897827148,0.00026035308837890625,73.0769230769
151,0.011526823043823242,0.00036787986755371094,80.7692307692
152,0.008986711502075195,0.0002522468566894531,73.0769230769
153,0.012382030487060547,0.0003960132598876953,76.9230769231
154,0.008952617645263672,0.00025844573974609375,73.0769230769
155,0.010878324508666992,0.00033736228942871094,80.7692307692
156,0.008763790130615234,0.0002574920654296875,73.0769230769
157,0.013389348983764648,0.0004153251647949219,80.7692307692
158,0.009207010269165039,0.00028777122497558594,73.0769230769
159,0.011937856674194336,0.0002884864807128906,80.7692307692
160,0.008829116821289062,0.00022983551025390625,73.0769230769
161,0.01083827018737793,0.0003275871276855469,73.0769230769
162,0.008535385131835938,0.000225067138671875,73.0769230769
163,0.010863780975341797,0.0003120899200439453,76.9230769231
164,0.008234739303588867,0.00022077560424804688,73.0769230769
165,0.01101541519165039,0.0003428459167480469,76.9230769231
166,0.008255481719970703,0.0002694129943847656,73.0769230769
167,0.01123809814453125,0.0003800392150878906,73.0769230769
168,0.009042501449584961,0.00024271011352539062,73.0769230769
169,0.011930704116821289,0.00032830238342285156,69.2307692308
170,0.008768558502197266,0.0002627372741699219,73.0769230769
171,0.01305842399597168,0.0003304481506347656,76.9230769231
172,0.009009599685668945,0.0002377033233642578,73.0769230769
173,0.012369155883789062,0.00033020973205566406,76.9230769231
174,0.009020566940307617,0.00023102760314941406,73.0769230769
175,0.013022899627685547,0.0003685951232910156,80.7692307692
176,0.00860285758972168,0.0002503395080566406,73.0769230769
177,0.011116504669189453,0.0003345012664794922,76.9230769231
178,0.008550405502319336,0.0002663135528564453,73.0769230769
179,0.010534524917602539,0.0003192424774169922,80.7692307692
180,0.008354425430297852,0.000240325927734375,73.0769230769
181,0.012118339538574219,0.0003743171691894531,76.9230769231
182,0.008903980255126953,0.00026488304138183594,73.0769230769
183,0.011733531951904297,0.00036835670471191406,80.7692307692
184,0.009091854095458984,0.000274658203125,73.0769230769
185,0.012697458267211914,0.00041794776916503906,76.9230769231
186,0.00915980339050293,0.0002989768981933594,73.0769230769
187,0.01145625114440918,0.0003070831298828125,80.7692307692
188,0.00894618034362793,0.0003082752227783203,73.0769230769
189,0.014154195785522461,0.0003864765167236328,80.7692307692
190,0.009526968002319336,0.0003094673156738281,73.0769230769
191,0.012614727020263672,0.00035071372985839844,80.7692307692
192,0.011432886123657227,0.0003590583801269531,73.0769230769
193,0.012503862380981445,0.00040411949157714844,73.0769230769
194,0.008594751358032227,0.0002193450927734375,73.0769230769
195,0.011797428131103516,0.000347137451171875,73.0769230769
196,0.00851750373840332,0.0002155303955078125,73.0769230769
197,0.011882781982421875,0.0003516674041748047,73.0769230769
198,0.008460044860839844,0.0002295970916748047,73.0769230769
199,0.01160883903503418,0.0003502368927001953,76.9230769231
200,0.012485027313232422,0.0003497600555419922,73.0769230769
201,0.01451563835144043,0.0003669261932373047,80.7692307692
202,0.00891256332397461,0.0002200603485107422,73.0769230769
203,0.013721704483032227,0.0003495216369628906,80.7692307692
204,0.008899927139282227,0.00023818016052246094,73.0769230769
205,0.013283252716064453,0.0003979206085205078,80.7692307692
206,0.009206533432006836,0.00028514862060546875,73.0769230769
207,0.013433218002319336,0.0003628730773925781,80.7692307692
208,0.013731002807617188,0.00042319297790527344,73.0769230769
209,0.015116691589355469,0.00044798851013183594,80.7692307692
210,0.00807332992553711,0.00024509429931640625,73.0769230769
211,0.01446986198425293,0.00039386749267578125,80.7692307692
212,0.008034467697143555,0.0002262592315673828,73.0769230769
213,0.014065265655517578,0.00044798851013183594,80.7692307692
214,0.008097171783447266,0.0002529621124267578,73.0769230769
215,0.014020681381225586,0.0004680156707763672,76.9230769231
216,0.01456308364868164,0.0003597736358642578,73.0769230769
217,0.015893936157226562,0.0003306865692138672,76.9230769231
218,0.008572816848754883,0.00027179718017578125,73.0769230769
219,0.016170501708984375,0.00038909912109375,76.9230769231
220,0.008522510528564453,0.0002512931823730469,73.0769230769
221,0.01581573486328125,0.0004010200500488281,73.0769230769
222,0.008612871170043945,0.00027751922607421875,73.0769230769
223,0.01560664176940918,0.0003750324249267578,76.9230769231
224,0.011269569396972656,0.00042819976806640625,73.0769230769
225,0.012603759765625,0.00043463706970214844,73.0769230769
226,0.008457660675048828,0.00023365020751953125,73.0769230769
227,0.011932134628295898,0.00037479400634765625,73.0769230769
228,0.008387088775634766,0.0002219676971435547,73.0769230769
229,0.011802911758422852,0.0003612041473388672,73.0769230769
230,0.00847005844116211,0.00021982192993164062,73.0769230769
231,0.011754035949707031,0.00034236907958984375,76.9230769231
232,0.012542247772216797,0.000354766845703125,73.0769230769
233,0.01462554931640625,0.0004222393035888672,80.7692307692
234,0.009359359741210938,0.00024008750915527344,73.0769230769
235,0.013972759246826172,0.0003800392150878906,80.7692307692
236,0.009111642837524414,0.0002658367156982422,73.0769230769
237,0.013624191284179688,0.00034499168395996094,80.7692307692
238,0.009083747863769531,0.00022530555725097656,73.0769230769
239,0.013783931732177734,0.0003979206085205078,80.7692307692
240,0.013897895812988281,0.0004019737243652344,73.0769230769
241,0.015440702438354492,0.0005095005035400391,80.7692307692
242,0.008249521255493164,0.00025391578674316406,73.0769230769
243,0.015055656433105469,0.00039386749267578125,80.7692307692
244,0.00820302963256836,0.0002319812774658203,73.0769230769
245,0.014504194259643555,0.0004761219024658203,80.7692307692
246,0.008265256881713867,0.00023221969604492188,73.0769230769
247,0.017737865447998047,0.00040912628173828125,76.9230769231
248,0.015272140502929688,0.0003337860107421875,73.0769230769
249,0.017001628875732422,0.0003609657287597656,76.9230769231
250,0.009120941162109375,0.00024819374084472656,73.0769230769
251,0.017287015914916992,0.0003809928894042969,76.9230769231
252,0.009014129638671875,0.0002589225769042969,73.0769230769
253,0.01696181297302246,0.00037789344787597656,73.0769230769
254,0.009042978286743164,0.0002639293670654297,73.0769230769
255,0.017023324966430664,0.0003185272216796875,76.9230769231
256,0.004626750946044922,0.00021982192993164062,73.0769230769
257,0.004927635192871094,0.0002512931823730469,73.0769230769
258,0.004495859146118164,0.00020432472229003906,73.0769230769
259,0.0048694610595703125,0.00022220611572265625,76.9230769231
260,0.004502534866333008,0.00020194053649902344,73.0769230769
261,0.004922628402709961,0.00022029876708984375,76.9230769231
262,0.0045244693756103516,0.00021123886108398438,73.0769230769
263,0.004957675933837891,0.00023365020751953125,80.7692307692
264,0.00480341911315918,0.00020694732666015625,73.0769230769
265,0.005166292190551758,0.0002372264862060547,76.9230769231
266,0.004756450653076172,0.00021076202392578125,73.0769230769
267,0.005301475524902344,0.0002224445343017578,84.6153846154
268,0.004751443862915039,0.00021600723266601562,73.0769230769
269,0.005187511444091797,0.00021958351135253906,80.7692307692
270,0.0047452449798583984,0.0002124309539794922,73.0769230769
271,0.005296230316162109,0.00022363662719726562,84.6153846154
272,0.00439763069152832,0.00021076202392578125,73.0769230769
273,0.004626274108886719,0.00022411346435546875,80.7692307692
274,0.004522800445556641,0.00021648406982421875,73.0769230769
275,0.004681825637817383,0.00024175643920898438,80.7692307692
276,0.0044634342193603516,0.00021219253540039062,73.0769230769
277,0.004696846008300781,0.00022721290588378906,84.6153846154
278,0.004568338394165039,0.0002162456512451172,73.0769230769
279,0.004704713821411133,0.0002257823944091797,80.7692307692
280,0.004608869552612305,0.0002627372741699219,73.0769230769
281,0.004944801330566406,0.0002570152282714844,80.7692307692
282,0.004786491394042969,0.0002319812774658203,73.0769230769
283,0.0051441192626953125,0.00026702880859375,84.6153846154
284,0.00470280647277832,0.00024127960205078125,73.0769230769
285,0.004992246627807617,0.0003209114074707031,84.6153846154
286,0.004793643951416016,0.0002505779266357422,73.0769230769
287,0.005049705505371094,0.0002574920654296875,84.6153846154
288,0.004594564437866211,0.00022339820861816406,73.0769230769
289,0.005627632141113281,0.0002658367156982422,73.0769230769
290,0.004583835601806641,0.0002567768096923828,73.0769230769
291,0.0049936771392822266,0.00023698806762695312,76.9230769231
292,0.004478931427001953,0.0002181529998779297,73.0769230769
293,0.0049533843994140625,0.00024580955505371094,76.9230769231
294,0.00455164909362793,0.00020456314086914062,73.0769230769
295,0.005042552947998047,0.00022602081298828125,80.7692307692
296,0.004868030548095703,0.00021028518676757812,73.0769230769
297,0.005189657211303711,0.000225067138671875,76.9230769231
298,0.004747629165649414,0.00020575523376464844,73.0769230769
299,0.005257129669189453,0.00024199485778808594,84.6153846154
300,0.004942893981933594,0.00022125244140625,73.0769230769
301,0.005421161651611328,0.00024962425231933594,80.7692307692
302,0.004914045333862305,0.00022864341735839844,73.0769230769
303,0.005541801452636719,0.00025200843811035156,84.6153846154
304,0.004573345184326172,0.0002334117889404297,73.0769230769
305,0.004882097244262695,0.0002460479736328125,80.7692307692
306,0.004740476608276367,0.00026988983154296875,73.0769230769
307,0.004993438720703125,0.00026988983154296875,80.7692307692
308,0.0046539306640625,0.00024437904357910156,73.0769230769
309,0.005023002624511719,0.0002899169921875,84.6153846154
310,0.0047893524169921875,0.00025391578674316406,73.0769230769
311,0.005011320114135742,0.000274658203125,80.7692307692
312,0.004800558090209961,0.00024175643920898438,73.0769230769
313,0.005279541015625,0.00026416778564453125,80.7692307692
314,0.005016326904296875,0.00025773048400878906,73.0769230769
315,0.005427122116088867,0.00026869773864746094,84.6153846154
316,0.0048809051513671875,0.00023627281188964844,73.0769230769
317,0.005308628082275391,0.0002448558807373047,84.6153846154
318,0.006087303161621094,0.0003452301025390625,73.0769230769
319,0.008988142013549805,0.0003523826599121094,84.6153846154
320,0.00514984130859375,0.00033545494079589844,73.0769230769
321,0.0051038265228271484,0.0002994537353515625,76.9230769231
322,0.004706859588623047,0.00026154518127441406,73.0769230769
323,0.0051534175872802734,0.00029778480529785156,73.0769230769
324,0.004747867584228516,0.0002529621124267578,73.0769230769
325,0.005036354064941406,0.00029277801513671875,73.0769230769
326,0.004648685455322266,0.00022125244140625,73.0769230769
327,0.005059480667114258,0.0002465248107910156,76.9230769231
328,0.005316019058227539,0.0002491474151611328,73.0769230769
329,0.005331754684448242,0.00022459030151367188,76.9230769231
330,0.004925966262817383,0.0002162456512451172,73.0769230769
331,0.005364894866943359,0.00022935867309570312,76.9230769231
332,0.004832267761230469,0.0002460479736328125,73.0769230769
333,0.005207538604736328,0.00024628639221191406,76.9230769231
334,0.004891872406005859,0.00022530555725097656,73.0769230769
335,0.005383014678955078,0.00022554397583007812,76.9230769231
336,0.0049228668212890625,0.00023889541625976562,73.0769230769
337,0.004888772964477539,0.00022268295288085938,84.6153846154
338,0.004570722579956055,0.00021147727966308594,73.0769230769
339,0.0047376155853271484,0.00024199485778808594,84.6153846154
340,0.004452228546142578,0.0002665519714355469,73.0769230769
341,0.0047342777252197266,0.00025391578674316406,84.6153846154
342,0.004580020904541016,0.00024509429931640625,73.0769230769
343,0.004855155944824219,0.00025343894958496094,84.6153846154
344,0.005051136016845703,0.00026106834411621094,73.0769230769
345,0.005029201507568359,0.0004639625549316406,84.6153846154
346,0.0047588348388671875,0.0002186298370361328,73.0769230769
347,0.0050356388092041016,0.0002276897430419922,84.6153846154
348,0.004740715026855469,0.00022482872009277344,73.0769230769
349,0.004964113235473633,0.00021648406982421875,84.6153846154
350,0.0047075748443603516,0.00021767616271972656,73.0769230769
351,0.005180835723876953,0.00023651123046875,84.6153846154
352,0.004973173141479492,0.000263214111328125,73.0769230769
353,0.0051500797271728516,0.0002422332763671875,76.9230769231
354,0.004659891128540039,0.0002257823944091797,73.0769230769
355,0.0050678253173828125,0.0002503395080566406,73.0769230769
356,0.004688262939453125,0.0002243518829345703,73.0769230769
357,0.004967689514160156,0.0002448558807373047,73.0769230769
358,0.004648685455322266,0.00024509429931640625,73.0769230769
359,0.005077362060546875,0.00022721290588378906,76.9230769231
360,0.0053637027740478516,0.00022459030151367188,73.0769230769
361,0.005293369293212891,0.00022482872009277344,76.9230769231
362,0.004963874816894531,0.0002071857452392578,73.0769230769
363,0.005551815032958984,0.0002810955047607422,76.9230769231
364,0.005007505416870117,0.00023055076599121094,73.0769230769
365,0.0053920745849609375,0.00022482872009277344,76.9230769231
366,0.004990577697753906,0.00021457672119140625,73.0769230769
367,0.005544424057006836,0.00024271011352539062,76.9230769231
368,0.00484156608581543,0.00022220611572265625,73.0769230769
369,0.0047876834869384766,0.0002231597900390625,84.6153846154
370,0.004590272903442383,0.00021696090698242188,73.0769230769
371,0.0048999786376953125,0.0002200603485107422,84.6153846154
372,0.004522085189819336,0.00020456314086914062,73.0769230769
373,0.00484013557434082,0.0002353191375732422,84.6153846154
374,0.004576444625854492,0.00021600723266601562,73.0769230769
375,0.0048980712890625,0.0002193450927734375,84.6153846154
376,0.005356550216674805,0.0002269744873046875,73.0769230769
377,0.005293369293212891,0.0002148151397705078,84.6153846154
378,0.005253314971923828,0.0002071857452392578,73.0769230769
379,0.005316495895385742,0.00021719932556152344,84.6153846154
380,0.0050084590911865234,0.00020623207092285156,73.0769230769
381,0.005228519439697266,0.00022220611572265625,84.6153846154
382,0.005078315734863281,0.00026988983154296875,73.0769230769
383,0.005326509475708008,0.00023508071899414062,84.6153846154
384,0.004807949066162109,0.00023126602172851562,73.0769230769
385,0.005982637405395508,0.00026679039001464844,73.0769230769
386,0.004583597183227539,0.0002048015594482422,73.0769230769
387,0.006012916564941406,0.0002620220184326172,76.9230769231
388,0.004595756530761719,0.0002238750457763672,73.0769230769
389,0.0060231685638427734,0.0002770423889160156,80.7692307692
390,0.004645586013793945,0.0002269744873046875,73.0769230769
391,0.00612330436706543,0.0002799034118652344,73.0769230769
392,0.0052030086517333984,0.00022864341735839844,73.0769230769
393,0.006688594818115234,0.0002741813659667969,69.2307692308
394,0.0049016475677490234,0.00023102760314941406,73.0769230769
395,0.007002592086791992,0.0002694129943847656,73.0769230769
396,0.0048635005950927734,0.00021600723266601562,73.0769230769
397,0.006910085678100586,0.0003120899200439453,80.7692307692
398,0.004859447479248047,0.0002052783966064453,73.0769230769
399,0.006903648376464844,0.0002562999725341797,84.6153846154
400,0.00494837760925293,0.00026035308837890625,73.0769230769
401,0.006585359573364258,0.00034356117248535156,76.9230769231
402,0.004797697067260742,0.0002167224884033203,73.0769230769
403,0.0065686702728271484,0.00026798248291015625,80.7692307692
404,0.004698753356933594,0.00021696090698242188,73.0769230769
405,0.0068166255950927734,0.0003056526184082031,73.0769230769
406,0.004752635955810547,0.0002276897430419922,73.0769230769
407,0.007125377655029297,0.00027942657470703125,80.7692307692
408,0.005753278732299805,0.00022339820861816406,73.0769230769
409,0.008810281753540039,0.0003180503845214844,76.9230769231
410,0.005106925964355469,0.00021910667419433594,73.0769230769
411,0.0068433284759521484,0.0002410411834716797,80.7692307692
412,0.005154609680175781,0.00021648406982421875,73.0769230769
413,0.007816314697265625,0.00028514862060546875,80.7692307692
414,0.0051729679107666016,0.0003151893615722656,73.0769230769
415,0.008043050765991211,0.0003368854522705078,80.7692307692
416,0.005081653594970703,0.00023818016052246094,73.0769230769
417,0.006117105484008789,0.0002853870391845703,73.0769230769
418,0.004614114761352539,0.00020551681518554688,73.0769230769
419,0.006067752838134766,0.0002646446228027344,76.9230769231
420,0.004549264907836914,0.0002033710479736328,73.0769230769
421,0.006161928176879883,0.0002532005310058594,80.7692307692
422,0.004571676254272461,0.00020074844360351562,73.0769230769
423,0.006182193756103516,0.0002586841583251953,73.0769230769
424,0.005103111267089844,0.0002155303955078125,73.0769230769
425,0.006718158721923828,0.00026035308837890625,69.2307692308
426,0.004819631576538086,0.00021409988403320312,73.0769230769
427,0.00694584846496582,0.0002532005310058594,73.0769230769
428,0.004880189895629883,0.00020265579223632812,73.0769230769
429,0.00685572624206543,0.0002605915069580078,80.7692307692
430,0.004859209060668945,0.0002040863037109375,73.0769230769
431,0.0069544315338134766,0.00026416778564453125,84.6153846154
432,0.004891872406005859,0.00025010108947753906,73.0769230769
433,0.0066530704498291016,0.0002713203430175781,76.9230769231
434,0.004806041717529297,0.00021266937255859375,73.0769230769
435,0.006596565246582031,0.0002613067626953125,80.7692307692
436,0.0047376155853271484,0.00021409988403320312,73.0769230769
437,0.006886482238769531,0.0002727508544921875,73.0769230769
438,0.004832029342651367,0.0002143383026123047,73.0769230769
439,0.007402896881103516,0.00027751922607421875,80.7692307692
440,0.00530552864074707,0.00021719932556152344,73.0769230769
441,0.007538318634033203,0.00026345252990722656,76.9230769231
442,0.0051822662353515625,0.0002143383026123047,73.0769230769
443,0.007284879684448242,0.00024318695068359375,80.7692307692
444,0.00506591796875,0.00021958351135253906,73.0769230769
445,0.008053064346313477,0.00027060508728027344,80.7692307692
446,0.005303144454956055,0.00023174285888671875,73.0769230769
447,0.008432149887084961,0.0003261566162109375,80.7692307692
448,0.006044626235961914,0.000270843505859375,73.0769230769
449,0.0066547393798828125,0.0002815723419189453,73.0769230769
450,0.004792451858520508,0.0002522468566894531,73.0769230769
451,0.006411552429199219,0.0003020763397216797,76.9230769231
452,0.00464177131652832,0.0002186298370361328,73.0769230769
453,0.006415843963623047,0.0002987384796142578,73.0769230769
454,0.004613637924194336,0.00020837783813476562,73.0769230769
455,0.006234169006347656,0.0002627372741699219,76.9230769231
456,0.0066301822662353516,0.0002808570861816406,73.0769230769
457,0.007599830627441406,0.00030517578125,80.7692307692
458,0.004833698272705078,0.00021719932556152344,73.0769230769
459,0.0073201656341552734,0.0002593994140625,80.7692307692
460,0.004870414733886719,0.00024008750915527344,73.0769230769
461,0.007043361663818359,0.00025534629821777344,80.7692307692
462,0.004849672317504883,0.00020074844360351562,73.0769230769
463,0.007082462310791016,0.0002484321594238281,80.7692307692
464,0.007100582122802734,0.0002741813659667969,73.0769230769
465,0.00781559944152832,0.0003046989440917969,80.7692307692
466,0.004397869110107422,0.0002124309539794922,73.0769230769
467,0.007656574249267578,0.00029015541076660156,80.7692307692
468,0.004415988922119141,0.00020074844360351562,73.0769230769
469,0.007458209991455078,0.00027632713317871094,80.7692307692
470,0.004412651062011719,0.00021028518676757812,73.0769230769
471,0.007302045822143555,0.00026702880859375,76.9230769231
472,0.0076863765716552734,0.00023508071899414062,73.0769230769
473,0.008327245712280273,0.00022840499877929688,76.9230769231
474,0.004648447036743164,0.0002110004425048828,73.0769230769
475,0.00823974609375,0.0002295970916748047,76.9230769231
476,0.004651784896850586,0.0002009868621826172,73.0769230769
477,0.008343696594238281,0.00033545494079589844,73.0769230769
478,0.004809141159057617,0.00021076202392578125,73.0769230769
479,0.008177995681762695,0.00029206275939941406,76.9230769231
480,0.005926847457885742,0.0002789497375488281,73.0769230769
481,0.006624937057495117,0.0002837181091308594,73.0769230769
482,0.004620552062988281,0.00020599365234375,73.0769230769
483,0.006303310394287109,0.00027823448181152344,76.9230769231
484,0.0046291351318359375,0.0002391338348388672,73.0769230769
485,0.0062694549560546875,0.00026226043701171875,73.0769230769
486,0.004609584808349609,0.0002503395080566406,73.0769230769
487,0.006281375885009766,0.0002574920654296875,76.9230769231
488,0.006594657897949219,0.0002493858337402344,73.0769230769
489,0.007645845413208008,0.0002663135528564453,80.7692307692
490,0.0048940181732177734,0.00024390220642089844,73.0769230769
491,0.0072863101959228516,0.00029921531677246094,80.7692307692
492,0.004916667938232422,0.00020503997802734375,73.0769230769
493,0.007213592529296875,0.00027179718017578125,80.7692307692
494,0.004901409149169922,0.00021600723266601562,73.0769230769
495,0.007313728332519531,0.00025463104248046875,80.7692307692
496,0.007358074188232422,0.0002846717834472656,73.0769230769
