Index, $Training_time, <$Testing_time, <$Accuracy
0,8.491257429122925,0.3574800491333008,72.0976322103
1,11.949394941329956,0.36035656929016113,72.1497861688
2,8.523464441299438,0.3590726852416992,72.0976322103
3,12.051637887954712,0.36045336723327637,72.1497861688
4,8.553854942321777,0.3608055114746094,71.9724627099
5,11.89111876487732,0.35740113258361816,72.1393553771
6,8.346444368362427,0.3615837097167969,71.9724627099
7,12.04694128036499,0.36055803298950195,72.1393553771
8,8.528810977935791,0.360994815826416,72.0141858767
9,12.042690753936768,0.36135411262512207,72.1602169605
10,8.528689861297607,0.3620288372039795,72.0141858767
11,12.078922033309937,0.36103010177612305,72.1602169605
12,8.382721662521362,0.36011815071105957,72.003755085
13,11.883402824401855,0.36107349395751953,72.0663398352
14,8.45461130142212,0.35977673530578613,72.003755085
15,12.095874547958374,0.3599376678466797,72.0663398352
16,12.065170526504517,0.3599097728729248,72.1289245854
17,18.78933095932007,0.353285551071167,72.0872014186
18,11.85969090461731,0.36110615730285645,72.1289245854
19,18.68664026260376,0.353618860244751,72.0872014186
20,12.070904731750488,0.36087942123413086,72.1915093356
21,18.981486320495605,0.3550376892089844,72.0872014186
22,11.932063579559326,0.3607461452484131,72.1915093356
23,18.844789028167725,0.3547389507293701,72.0872014186
24,12.016560077667236,0.36168646812438965,72.2019401273
25,18.790855407714844,0.3535289764404297,72.1602169605
26,11.834872245788574,0.3590831756591797,72.2019401273
27,18.603803634643555,0.3545072078704834,72.1602169605
28,12.032925844192505,0.3601231575012207,72.1289245854
29,18.890964031219482,0.35389256477355957,72.0141858767
30,12.067334175109863,0.360398530960083,72.1289245854
31,18.731682538986206,0.35236310958862305,72.0141858767
32,6.389520645141602,0.35547399520874023,71.9411703348
33,9.067829608917236,0.3543415069580078,72.0141858767
34,6.567847490310669,0.3565061092376709,71.9411703348
35,9.13227367401123,0.3551950454711914,72.0141858767
36,6.618757247924805,0.35854625701904297,71.9307395431
37,9.194957256317139,0.3547065258026123,72.0246166684
38,6.436583518981934,0.3553805351257324,71.9307395431
