Index, $Training_time, <$Testing_time, <$Accuracy
0,3.5473973751068115,0.022931575775146484,91.3165266106
1,5.236828327178955,0.022596120834350586,91.0364145658
2,3.529524564743042,0.022638559341430664,91.3165266106
3,5.2358198165893555,0.022644996643066406,91.0364145658
4,3.529675006866455,0.022977590560913086,89.6358543417
5,5.230339050292969,0.022813796997070312,88.7955182073
6,3.5358214378356934,0.023058176040649414,89.6358543417
7,5.230860233306885,0.0227510929107666,88.7955182073
8,3.5360569953918457,0.022668123245239258,89.9159663866
9,5.241522550582886,0.02261066436767578,90.1960784314
10,3.5286002159118652,0.022696256637573242,89.9159663866
11,5.2457146644592285,0.022652864456176758,90.1960784314
12,3.533179759979248,0.022957801818847656,88.5154061625
13,5.246698617935181,0.022915124893188477,88.2352941176
14,3.530616521835327,0.02285623550415039,88.5154061625
15,5.233479976654053,0.022884130477905273,88.2352941176
16,5.289950609207153,0.022561311721801758,90.756302521
17,8.7791268825531,0.022469043731689453,90.4761904762
18,5.291691064834595,0.02249598503112793,90.756302521
19,8.726956367492676,0.022436857223510742,90.4761904762
20,5.283450603485107,0.022632360458374023,88.7955182073
21,8.73536467552185,0.022813796997070312,89.3557422969
22,5.285400152206421,0.0226747989654541,88.7955182073
23,8.721469640731812,0.02260899543762207,89.3557422969
24,5.285519599914551,0.02257227897644043,89.0756302521
25,8.716852903366089,0.022507667541503906,89.3557422969
26,5.277565002441406,0.022539138793945312,89.0756302521
27,8.755417108535767,0.02254009246826172,89.3557422969
28,5.303318738937378,0.022728681564331055,88.5154061625
29,8.745842695236206,0.022776126861572266,88.2352941176
30,5.295763254165649,0.022734642028808594,88.5154061625
31,8.740628957748413,0.02272343635559082,88.2352941176
32,3.48862886428833,0.022365808486938477,90.756302521
33,5.267691612243652,0.022410869598388672,88.7955182073
34,3.4873552322387695,0.022351980209350586,90.756302521
35,5.277292728424072,0.02241063117980957,88.7955182073
36,3.4823033809661865,0.02264714241027832,89.3557422969
