Index, $Training_time, <$Testing_time, <$Accuracy
0,6.781794786453247,0.35243797302246094,72.0976322103
1,9.549284934997559,0.34145474433898926,72.1497861688
2,6.832747459411621,0.3352687358856201,72.0976322103
3,9.353537797927856,0.33487749099731445,72.1497861688
4,7.226245403289795,0.379854679107666,71.9724627099
5,9.621867656707764,0.3597283363342285,72.1393553771
6,6.7755210399627686,0.32355427742004395,71.9724627099
7,9.747608661651611,0.34524965286254883,72.1393553771
8,6.5008416175842285,0.3424074649810791,72.0141858767
9,9.407717227935791,0.33048272132873535,72.1602169605
10,6.624885320663452,0.32068657875061035,72.0141858767
11,9.840173244476318,0.32172632217407227,72.1602169605
12,6.638182163238525,0.3451700210571289,72.003755085
13,9.683081865310669,0.35229945182800293,72.0663398352
14,6.66925835609436,0.34779977798461914,72.003755085
15,9.527827501296997,0.3384134769439697,72.0663398352
16,9.705124855041504,0.37753987312316895,72.1289245854
17,15.520354747772217,0.318256139755249,72.0872014186
18,9.593145608901978,0.35365915298461914,72.1289245854
19,15.133699893951416,0.3262491226196289,72.0872014186
20,9.599627494812012,0.34090447425842285,72.1915093356
21,15.249321222305298,0.3346562385559082,72.0872014186
22,10.17919397354126,0.32677221298217773,72.1915093356
23,15.508843183517456,0.31515026092529297,72.0872014186
24,9.672442436218262,0.3265345096588135,72.2019401273
25,15.120008945465088,0.32413196563720703,72.1602169605
26,9.523271560668945,0.45118117332458496,72.2019401273
27,15.620591163635254,0.316011905670166,72.1602169605
28,9.58612847328186,0.32514524459838867,72.1289245854
29,15.109620094299316,0.30547404289245605,72.0141858767
30,9.645362854003906,0.3316795825958252,72.1289245854
31,15.510192394256592,0.325239896774292,72.0141858767
32,4.905385494232178,0.33182358741760254,71.9411703348
33,7.314762592315674,0.31960463523864746,72.0141858767
34,5.111828088760376,0.33990478515625,71.9411703348
35,7.172295570373535,0.34612059593200684,72.0141858767
36,5.140366554260254,0.3187098503112793,71.9307395431
37,6.98832631111145,0.31621265411376953,72.0246166684
38,5.196263074874878,0.3542497158050537,71.9307395431
39,6.903988838195801,0.3029146194458008,72.0246166684
40,5.530019521713257,0.3250265121459961,71.8681547929
41,7.028055667877197,0.3132317066192627,72.0246166684
42,5.122743606567383,0.3347771167755127,71.8681547929
43,7.02584171295166,0.3289976119995117,72.0246166684
44,4.896004915237427,0.4099915027618408,72.003755085
45,7.212930679321289,0.3069922924041748,71.9307395431
46,4.902297735214233,0.3226504325866699,72.003755085
47,7.263041019439697,0.3587360382080078,71.9307395431
48,7.039550065994263,0.32238125801086426,71.9411703348
49,11.183088302612305,0.3132808208465576,71.8577240013
50,6.962976694107056,0.31900835037231445,71.9411703348
51,10.626381397247314,0.3091771602630615,71.8577240013
52,7.291081666946411,0.31385159492492676,71.9724627099
53,11.474411964416504,0.31619691848754883,71.9203087514
54,7.078915357589722,0.3066370487213135,71.9724627099
55,11.184978723526001,0.3367345333099365,71.9203087514
56,6.88654351234436,0.3292093276977539,71.9933242933
57,10.928810358047485,0.343158483505249,71.9307395431
58,6.985698699951172,0.31238341331481934,71.9933242933
59,10.682663679122925,0.31778907775878906,71.9307395431
60,7.063025236129761,0.30402398109436035,72.0246166684
61,10.80690336227417,0.3354029655456543,71.9203087514
62,7.163799285888672,0.3132748603820801,72.0246166684
