Target Files,10,20,30,40,50,60,70,80,90,100,s10,s20,s30,s40,s50,s60,s70,s80,s90,s100
sac_9,-7.8892537462731012,-7.6063040688110002,-7.6033870618270001,-7.6158885203299995,-7.6167219508969994,-7.6167219508969497,-7.6125547980624999,-7.5696331238669998,-7.599219908992449,-7.6092210757950003,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse
sac_8,-0.0059545075621699958,0.015736912843039991,0.051889280184794981,0.11313564368217502,-0.0046785416556600068,0.11228499974439998,0.12376869290055501,0.11313564368189999,0.11356096565148002,-0.011058371187160021,same,same,same,same,same,same,same,same,same,same
sac_7,-0.036046580663680008,-0.020355716139500012,-0.033926193565870011,0.080574709719079998,0.13485661942465998,0.14588263233339999,0.094569264565399977,0.1119564387679,0.030109496789699985,0.12849545813080998,same,same,same,same,same,same,same,same,same,same
sac_6,-0.076116868665500048,0.0029275718719999899,-0.58676904803745,-0.17189029133544997,-0.96108002308600005,-0.94936973559850002,-0.72185557869505002,-0.7657691567749999,-0.96108002308600005,-0.96108002308600005,worse,same,worse,worse,worse,worse,same,worse,worse,worse
sac_5,-4.3325165849874985,-4.3333500016624997,-4.3245991265750003,-4.3333500016624997,-4.3245991265749995,-4.3245991265750021,-4.3245991265750021,-4.3245991265750021,-4.3254325432500007,-4.3245991265750021,worse,worse,worse,worse,worse,worse,worse,worse,worse,worse
sac_2,-0.028423510303999977,-0.31671911481100001,-0.31671911481100001,-0.31671911481100001,-0.31671911481100001,-0.31671911481100001,-0.31671911481100001,-0.31671911481100001,-0.31671911481100001,-0.31671911481100001,same,worse,worse,same,worse,same,same,same,same,worse
