Source,10,20,30,40,50,60,70,80,90,100
../Data/sqlite_32.csv,2.25,6.5,10.75,14.5,18.75,23.5,22.0,37.0,34.75,40.0
../Data/sqlite_57.csv,2.5,6.0,8.5,14.75,14.25,16.5,19.75,24.5,22.75,25.5
../Data/sqlite_60.csv,2.25,5.75,7.75,13.25,16.0,16.25,18.0,19.25,34.25,30.75
../Data/sqlite_71.csv,2.5,6.5,10.5,11.75,14.75,18.75,19.5,29.25,28.0,32.25
../Data/sqlite_74.csv,3.0,5.75,8.75,10.0,14.25,18.0,20.25,20.0,28.5,29.0
../Data/sqlite_81.csv,2.5,6.25,9.5,14.75,16.25,19.75,26.0,31.75,31.25,36.5
../Data/sqlite_85.csv,2.5,6.25,7.75,13.75,15.5,18.75,20.5,24.5,31.5,30.5
../Data/sqlite_87.csv,3.5,5.75,10.0,14.5,16.0,24.0,25.25,28.0,28.0,41.75
../Data/sqlite_88.csv,2.5,4.5,7.5,11.0,15.25,17.5,20.25,23.75,28.5,39.0
../Data/sqlite_90.csv,3.0,5.0,7.5,11.0,17.5,12.75,16.5,21.25,24.75,29.5
../Data/sqlite_91.csv,2.5,4.0,8.25,13.0,12.5,16.75,21.25,22.0,28.75,28.5
../Data/sqlite_94.csv,3.5,6.75,10.5,14.75,17.0,25.75,26.75,25.25,28.75,36.5
../Data/sqlite_95.csv,2.75,5.25,7.25,13.75,12.75,13.25,19.5,19.25,25.75,28.0
../Data/sqlite_96.csv,3.0,7.0,10.75,12.25,17.5,21.25,21.25,27.5,31.5,33.25
../Data/sqlite_97.csv,3.5,6.5,11.0,15.25,19.5,20.0,21.5,31.25,34.0,37.0
