SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.1
0,0,0,0,0,1,0,0,1,0,0,0,0,1,447.17
1,1,0,1,1,1,0,1,0,0,1,1,1,1,457.09
0,0,1,0,0,1,1,1,0,1,0,1,1,1,443.45
0,0,0,1,1,1,0,0,1,0,1,1,1,0,447.0
0,1,0,0,1,1,0,0,1,0,0,0,0,0,444.35
1,0,0,0,0,1,1,1,0,0,0,1,0,0,455.57
1,1,0,1,0,0,0,1,1,0,0,1,1,1,450.42
1,1,0,0,0,1,1,1,0,0,0,0,1,0,449.35
1,0,0,1,1,0,0,1,1,1,1,1,1,1,447.92
0,1,1,0,1,0,1,1,1,0,0,1,1,1,451.4
0,1,0,1,1,0,1,1,0,0,0,0,1,0,443.79
1,0,0,0,1,1,1,1,1,1,1,0,0,0,449.87
1,0,1,1,0,1,0,1,0,0,1,1,0,1,458.36
1,0,1,0,1,0,0,1,1,0,1,0,0,1,442.24
1,1,1,1,1,1,1,1,1,1,1,0,1,1,446.93
1,1,1,0,1,1,0,0,1,1,0,1,1,1,448.57
0,1,0,1,1,0,0,0,1,0,1,0,0,1,451.16
1,0,1,0,1,1,0,1,1,1,1,0,1,1,444.92
0,0,0,1,1,0,1,1,0,1,1,1,0,0,443.89
1,0,0,0,0,1,0,1,1,0,1,0,0,1,451.82
1,0,1,0,0,1,1,1,1,1,0,0,1,0,447.83
0,0,0,1,0,0,1,1,1,1,1,0,1,1,453.57
0,0,0,0,1,0,1,1,1,1,1,1,0,0,457.35
0,1,1,0,0,0,1,0,1,0,1,0,1,0,438.81
0,1,0,0,1,0,1,0,0,0,1,0,0,0,441.93
1,0,0,1,1,1,0,1,0,1,1,1,1,1,450.77
1,1,0,0,1,0,0,0,1,1,1,1,1,0,446.05
1,1,0,1,0,0,0,0,0,1,0,1,1,1,447.2
0,0,1,1,1,1,1,0,1,1,0,1,1,0,443.94
0,1,1,0,0,0,1,0,1,0,0,0,1,0,442.89
0,1,0,1,1,0,1,1,0,1,1,1,0,0,445.3
0,1,1,0,0,1,0,0,1,1,1,1,1,1,452.16
1,0,1,1,0,1,1,0,1,1,0,1,0,0,445.35
0,1,0,1,0,0,1,1,1,0,1,0,0,1,447.52
1,0,1,1,0,0,1,0,1,0,1,1,1,1,452.0
0,0,1,1,0,1,1,0,1,0,1,0,0,1,441.5
0,0,0,1,1,1,0,1,0,1,0,1,0,1,444.71
1,1,1,0,0,0,0,1,1,1,1,1,0,1,456.01
0,1,0,0,0,1,0,0,1,1,0,0,1,0,445.96
1,0,0,1,1,1,1,0,1,0,0,0,1,1,449.25
1,1,0,1,1,1,1,1,0,1,1,1,1,1,449.38
1,0,1,0,0,1,0,0,1,1,1,0,0,1,443.69
0,1,0,1,1,0,1,1,1,1,1,1,0,0,445.17
1,0,0,1,0,1,0,0,0,1,1,0,0,1,443.54
0,1,0,1,0,1,1,1,0,0,1,1,1,0,448.19
1,0,1,1,0,0,0,1,1,0,1,1,1,1,447.0
1,0,1,1,0,0,0,0,1,0,1,1,1,1,453.59
0,1,1,1,1,0,1,1,0,1,0,1,0,1,450.08
1,1,1,1,1,1,1,0,0,0,0,0,0,1,443.93
1,0,0,0,1,0,0,0,1,1,1,0,0,1,443.84
0,0,0,0,1,0,1,0,1,1,1,0,0,0,443.19
0,1,1,1,0,1,1,1,0,1,1,0,1,0,441.94
0,1,1,0,0,0,1,0,1,0,1,1,1,0,445.71
0,0,0,0,0,1,0,0,0,0,0,1,0,1,450.43
1,1,0,0,0,1,1,1,0,0,1,1,1,0,444.82
1,0,0,0,0,0,1,0,0,0,0,1,0,0,445.44
1,1,0,1,1,1,0,1,0,1,0,1,1,0,447.04
0,1,0,1,1,1,1,0,1,1,1,0,1,1,440.46
0,1,0,1,1,0,0,0,0,0,0,0,0,1,443.38
1,1,0,1,0,0,0,1,1,1,0,0,1,0,444.94
0,1,0,1,1,0,0,0,0,0,1,1,1,0,446.73
0,1,1,1,0,1,1,1,1,1,0,0,1,1,448.68
0,0,1,1,1,0,1,1,0,1,1,0,1,1,447.09
1,1,0,0,0,0,1,0,1,1,0,1,0,1,451.07
0,0,0,0,1,0,1,1,0,0,1,1,1,0,447.08
1,1,0,1,0,0,0,0,0,0,1,0,0,0,449.65
0,1,1,0,0,0,1,1,0,1,0,0,1,0,448.37
1,0,1,1,1,1,0,0,1,0,1,0,0,1,444.5
1,1,1,1,0,0,1,0,1,1,1,1,0,0,448.46
1,0,1,0,0,0,1,1,0,0,0,0,0,0,452.59
1,1,1,0,1,1,0,0,1,0,0,0,0,0,460.63
1,1,0,0,1,1,0,0,1,0,0,1,0,0,446.68
0,0,0,1,1,0,1,0,0,1,0,0,0,0,446.57
0,0,0,0,1,1,0,0,1,0,1,1,0,0,452.42
0,0,1,1,0,0,1,1,1,1,1,0,0,1,441.96
1,0,1,0,0,0,0,1,0,1,0,0,0,0,444.12
0,0,1,0,1,1,0,0,1,0,0,1,1,0,443.55
0,0,0,1,1,1,0,1,0,1,0,1,1,1,454.6
1,1,1,1,1,0,1,0,0,1,1,0,1,0,442.4
0,1,1,1,0,1,1,1,0,0,1,1,1,1,442.68
0,0,1,1,0,1,0,0,1,0,0,0,1,0,442.18
0,1,1,1,1,0,0,1,0,0,1,1,0,1,449.86
0,0,1,1,0,0,1,1,0,0,1,0,0,1,440.38
1,1,1,0,1,1,1,0,1,0,0,0,1,0,442.68
1,1,0,0,1,0,1,0,0,1,0,0,0,0,453.73
0,0,1,1,1,1,0,1,0,1,0,1,1,1,443.72
0,0,1,1,1,0,1,0,0,1,1,0,1,1,446.77
0,1,0,0,1,0,0,0,1,1,0,0,1,0,442.45
0,0,1,0,0,0,1,1,0,0,1,1,0,0,452.74
1,1,0,0,0,0,0,1,1,1,1,0,0,0,451.46
0,1,0,0,1,0,0,0,0,1,1,0,1,0,440.76
0,0,1,1,0,0,0,1,0,0,0,0,0,0,441.65
1,0,1,0,1,0,0,0,1,0,0,1,0,0,446.05
1,0,1,1,1,0,0,1,0,0,0,1,1,0,449.8
0,1,1,0,0,0,1,1,0,1,0,0,0,1,449.93
1,0,1,1,0,0,0,0,0,0,1,0,1,0,449.08
1,0,0,0,0,0,1,0,0,1,1,0,1,1,444.03
1,1,1,1,0,1,0,1,0,0,0,1,1,0,444.69
0,1,1,0,0,0,0,0,1,1,1,1,0,0,444.74
1,1,1,1,0,0,0,1,1,1,0,0,0,0,453.53
0,0,0,1,1,0,0,0,0,1,1,0,1,0,448.66
1,1,0,0,1,0,0,0,1,1,0,0,1,0,448.81
0,1,1,0,0,0,1,0,1,1,0,0,1,1,441.2
1,1,1,0,0,1,0,0,1,1,0,1,1,0,446.19
0,1,0,1,0,1,1,1,1,1,1,0,1,1,446.6
0,1,1,0,0,1,0,0,1,0,1,1,0,0,446.89
1,0,0,0,1,1,0,0,1,1,0,1,1,1,445.19
0,0,1,0,0,1,1,1,1,0,1,1,1,0,445.44
0,1,0,1,1,0,1,1,1,0,1,0,0,1,442.46
1,0,1,0,0,0,0,0,1,0,0,0,1,1,446.68
0,1,1,0,0,0,1,0,0,0,0,0,1,1,441.09
0,1,1,0,0,1,0,0,0,1,1,1,1,1,457.03
0,1,0,1,0,0,0,0,0,0,0,0,1,1,440.64
0,0,1,0,1,0,0,1,1,0,1,0,0,0,452.92
1,1,0,0,0,1,1,0,1,0,0,1,0,1,449.24
1,0,0,0,0,0,1,0,1,1,0,0,1,1,446.2
0,1,1,1,0,1,0,0,1,0,1,0,1,0,447.1
0,0,0,1,0,0,0,1,1,0,0,0,1,0,441.15
1,0,1,0,1,0,0,0,0,1,0,1,1,0,453.02
1,0,0,1,1,0,1,0,1,1,1,0,0,1,441.61
1,1,1,0,1,0,1,0,1,1,0,0,1,1,448.18
0,1,1,1,0,0,1,1,1,0,1,1,1,0,448.11
1,1,0,1,1,0,1,1,1,0,0,1,1,0,445.84
1,0,1,0,0,1,0,1,0,1,1,0,1,0,448.87
0,1,0,0,1,0,0,0,1,0,1,0,1,1,444.93
1,0,0,1,1,0,1,0,0,0,1,0,0,0,444.91
1,0,1,0,1,1,1,0,0,1,0,0,0,1,443.3
1,1,1,1,0,0,0,1,1,1,1,1,0,1,446.18
1,1,1,0,0,0,0,1,0,1,0,1,0,0,447.11
1,0,0,1,1,1,0,0,0,0,0,0,0,1,452.38
0,1,1,1,0,0,0,1,1,0,1,1,0,1,452.13
0,1,0,1,1,0,0,0,0,0,0,1,0,1,454.1
0,0,0,0,0,1,1,0,1,1,1,0,0,0,443.09
0,1,1,0,0,0,0,1,0,1,1,0,1,0,447.65
0,1,1,0,1,1,0,0,0,1,0,1,1,1,449.1
1,1,1,1,0,1,1,1,0,1,0,0,1,0,443.14
0,1,0,0,1,0,1,0,1,1,0,1,0,0,444.34
1,1,0,1,0,1,1,0,0,1,1,1,1,0,458.26
1,1,1,0,1,0,1,1,1,0,1,0,0,1,444.66
1,0,0,0,0,1,1,0,1,1,1,1,1,0,447.93
0,0,1,1,0,1,1,1,1,1,1,0,0,0,443.07
0,1,0,1,1,0,1,1,1,0,0,0,1,1,449.94
1,0,1,1,0,0,1,0,1,0,0,1,1,1,448.39
0,1,0,0,1,0,1,0,1,0,0,0,1,1,447.17
1,1,1,1,1,0,1,0,1,1,0,0,0,0,451.17
0,1,0,1,0,0,1,0,0,1,1,1,0,0,444.88
1,1,1,1,1,1,1,1,1,1,0,0,0,0,443.83
0,1,0,1,1,0,1,0,1,0,1,1,0,0,446.08
1,0,0,1,1,0,0,0,0,1,1,0,0,1,444.51
1,1,0,1,0,1,1,0,0,1,1,1,0,0,449.28
0,0,1,1,1,1,0,0,1,0,0,0,0,1,452.67
0,0,1,0,0,0,0,0,1,1,1,1,0,0,448.63
0,0,1,0,0,1,0,0,0,0,1,0,1,0,445.58
1,0,1,0,0,1,1,0,0,1,1,0,0,0,449.95
1,0,0,1,0,0,1,0,1,0,1,1,0,1,448.7
0,0,1,1,1,0,1,0,0,1,1,0,1,0,442.44
1,1,1,1,0,1,1,0,0,0,1,0,1,1,444.08
1,1,0,1,1,1,0,1,0,0,1,1,1,1,446.76
0,1,0,1,1,0,1,0,1,0,0,0,0,0,451.97
1,0,0,0,1,0,1,1,1,0,0,1,1,1,451.21
0,0,1,0,1,1,1,0,0,0,0,1,1,0,449.15
1,0,1,0,0,1,1,0,0,0,1,0,1,0,440.84
0,0,0,0,1,1,0,1,1,1,1,1,0,1,451.06
0,0,0,1,0,1,1,0,0,1,0,0,1,1,444.98
1,1,0,1,0,0,0,0,1,1,1,1,0,0,448.65
0,1,1,1,0,1,0,1,1,0,1,1,1,1,445.33
0,1,1,1,0,1,1,1,0,0,0,1,1,1,445.87
1,0,0,0,0,0,1,0,0,1,0,1,1,0,450.82
1,1,1,0,1,1,1,1,0,0,0,0,1,1,444.33
1,1,1,1,0,0,0,1,1,0,1,0,0,0,445.74
0,0,0,1,0,0,1,1,1,1,0,1,0,0,451.8
0,0,1,1,0,1,0,0,0,1,1,0,1,0,448.42
0,0,0,1,1,0,0,1,0,1,0,1,1,1,447.71
1,1,0,1,1,1,0,1,0,0,1,0,0,1,449.85
1,0,1,1,1,1,1,1,0,1,0,0,0,1,447.88
0,0,1,0,1,0,1,0,1,0,0,0,1,0,438.41
0,1,0,0,0,1,0,0,0,0,0,1,1,0,448.67
0,0,1,0,1,0,0,0,0,1,1,0,0,0,442.31
1,1,0,1,0,1,1,0,1,0,0,0,1,1,448.47
1,0,0,1,0,0,0,1,1,0,1,0,1,1,455.94
1,1,0,1,1,0,1,0,0,1,1,0,0,1,446.6
0,0,0,0,1,0,0,0,1,1,1,0,1,1,442.21
0,1,1,0,0,0,0,1,0,1,0,1,1,1,443.67
1,0,1,0,0,1,0,0,1,0,1,0,0,0,447.83
0,1,0,1,1,1,0,0,1,0,1,0,0,0,446.78
0,1,1,0,0,0,1,0,0,1,1,0,1,1,448.47
1,0,0,1,1,0,1,1,0,1,0,1,1,1,447.26
1,0,1,1,0,1,0,1,1,0,1,1,1,1,445.62
0,0,1,1,1,0,1,1,1,1,1,0,1,1,446.5
1,0,1,1,1,0,1,1,1,0,0,0,0,0,444.65
1,0,1,1,1,1,0,0,0,0,1,0,1,0,441.8
0,0,1,0,0,0,1,1,0,1,0,1,1,0,445.79
1,1,1,0,1,1,1,1,0,0,0,1,1,1,459.16
0,1,0,1,0,1,1,0,1,0,1,0,1,1,443.0
0,1,1,1,0,0,0,0,1,1,1,0,0,0,444.77
0,1,0,1,0,1,0,1,0,0,0,0,1,1,441.09
1,1,0,0,1,0,0,1,0,0,0,1,1,0,450.77
0,1,0,1,1,0,0,0,1,0,1,0,0,1,445.5
0,1,1,0,0,1,1,0,0,1,0,0,0,0,442.64
0,0,1,1,1,1,1,0,0,1,0,1,1,1,450.48
1,0,1,1,1,1,0,1,0,1,0,0,0,1,443.55
1,1,1,0,1,0,1,0,1,1,0,0,0,0,444.4
1,0,0,0,1,1,0,1,1,0,1,1,1,1,452.28
0,1,1,0,1,1,1,1,1,1,1,0,1,1,441.84
0,0,1,0,1,1,1,1,1,0,1,1,0,1,444.36
0,0,1,1,1,0,0,1,1,1,0,1,1,1,445.4
0,0,0,0,1,0,1,1,0,1,0,0,0,0,445.27
1,1,1,1,1,1,1,1,0,0,0,0,1,1,444.14
0,0,1,1,0,0,0,1,1,0,0,0,1,1,446.54
0,0,1,0,1,1,1,0,1,1,1,1,0,0,450.48
0,1,0,1,1,0,0,0,1,1,0,0,1,1,449.14
0,0,1,1,1,0,1,0,0,1,1,1,1,0,443.67
0,0,0,1,0,0,0,0,1,0,1,1,0,1,450.45
0,0,0,0,0,1,1,0,1,1,1,0,0,1,440.84
1,0,1,1,1,1,0,1,1,1,0,1,1,0,450.58
1,0,0,0,1,0,1,1,0,0,1,0,1,0,441.95
1,0,0,0,1,0,1,0,1,0,1,0,1,0,445.24
0,0,0,1,0,1,1,1,0,0,1,1,1,0,449.34
1,1,0,1,1,1,0,1,1,0,0,1,0,1,448.71
0,1,0,0,0,1,1,1,0,1,0,0,1,0,441.72
1,1,1,0,0,1,1,1,1,1,0,1,1,1,449.83
1,1,0,1,1,0,1,1,0,1,0,0,0,1,457.62
0,1,1,0,0,1,0,1,0,0,1,1,0,1,444.24
1,1,1,0,0,1,0,1,0,1,1,1,0,0,453.54
1,1,0,1,1,1,1,0,0,0,1,0,1,0,452.61
1,0,0,0,0,0,1,0,0,1,0,1,1,1,443.75
1,1,0,1,1,0,1,1,0,1,0,1,0,1,448.43
0,1,1,0,0,1,0,0,1,1,0,0,1,1,442.31
1,1,1,1,1,1,1,0,1,1,1,0,0,0,449.02
1,1,1,0,1,1,1,0,1,1,0,0,1,1,439.17
0,0,1,0,1,1,1,1,1,0,0,1,1,1,444.45
1,0,0,1,1,1,1,1,1,1,0,1,0,1,447.67
1,0,1,1,1,0,0,0,1,1,0,0,1,1,443.08
1,0,0,1,1,1,1,0,1,1,1,1,1,0,450.4
0,0,1,1,1,0,1,1,1,1,0,1,0,0,451.26
1,0,0,0,0,0,1,0,1,1,0,0,0,1,443.72
0,1,0,0,1,0,1,0,1,0,0,0,1,0,449.65
1,0,0,1,1,1,0,1,0,0,0,1,1,1,450.45
0,0,1,0,0,1,1,1,1,0,0,0,0,1,446.75
1,1,0,1,1,0,1,1,0,0,1,0,0,0,450.14
0,1,0,0,1,1,1,1,1,0,1,1,0,1,453.48
1,0,1,0,1,0,1,1,1,1,1,0,0,1,443.88
1,0,0,0,1,0,1,1,1,0,1,0,0,1,461.56
0,0,1,1,1,0,1,0,1,1,1,1,0,1,443.52
1,1,1,1,0,0,0,0,0,0,0,0,1,0,453.29
0,1,1,1,1,0,0,1,0,0,0,0,1,1,440.66
1,1,0,1,1,0,1,0,1,0,1,1,0,1,448.66
1,0,1,0,1,1,1,0,1,0,1,1,0,1,450.48
0,0,0,1,0,1,0,0,1,0,0,1,0,0,446.89
0,0,0,1,0,0,1,0,1,0,0,0,0,1,446.34
0,1,1,1,1,0,0,0,1,0,1,1,0,0,444.1
0,1,0,1,0,0,0,0,1,1,1,1,1,0,443.6
0,0,0,1,1,1,0,1,1,1,1,1,1,1,446.13
1,1,1,0,0,0,1,1,0,1,1,1,0,0,448.98
0,1,0,0,0,1,1,1,0,0,1,0,1,0,445.32
1,1,0,1,0,0,0,0,0,0,0,0,1,0,443.25
0,0,1,1,0,0,1,0,1,1,1,1,1,1,447.58
1,1,1,1,1,0,1,0,1,0,1,1,1,1,447.66
1,0,1,1,1,0,0,0,0,1,1,1,0,1,447.68
0,0,0,1,0,0,1,0,1,1,0,0,0,1,442.87
1,0,0,1,0,1,0,0,1,0,1,1,1,1,450.37
1,1,0,0,1,0,1,0,0,0,0,0,1,1,448.0
0,1,1,0,0,1,0,0,0,1,1,1,0,1,446.99
1,1,1,0,0,0,0,0,1,0,0,0,0,1,444.24
0,0,1,0,1,1,0,0,0,0,1,0,0,1,442.93
1,1,1,1,0,1,1,0,0,1,1,0,1,1,442.34
0,1,0,0,1,1,0,0,0,1,1,1,0,0,443.72
0,0,0,1,0,0,0,0,0,1,1,0,0,1,448.43
0,0,1,1,1,1,1,0,0,0,1,1,1,1,443.32
0,0,1,1,0,1,0,1,1,1,1,1,0,1,449.24
0,0,1,0,1,0,1,0,1,1,0,1,0,0,445.22
1,1,1,0,0,1,0,1,0,1,0,0,1,0,442.53
0,1,1,0,0,0,0,1,0,1,1,1,1,1,446.19
0,0,0,1,1,1,0,0,0,1,1,1,1,0,444.9
0,1,0,0,0,1,1,0,1,1,1,1,1,0,448.74
1,1,0,1,0,0,1,1,1,0,1,0,1,0,446.32
1,0,1,0,1,0,1,0,0,1,1,1,1,1,450.39
1,1,0,0,0,1,0,1,0,1,1,0,1,0,449.81
1,1,0,1,1,1,0,0,1,1,1,1,1,0,450.18
0,1,1,1,0,0,0,1,1,1,1,1,0,0,451.34
0,1,1,1,0,1,0,0,0,0,0,0,0,0,452.23
1,0,1,0,0,0,1,0,0,0,1,0,1,0,447.11
1,0,0,0,1,0,1,1,0,1,0,0,0,1,445.88
0,0,1,0,0,1,0,0,0,0,0,0,1,1,440.23
0,1,0,0,1,0,0,0,0,1,0,0,1,1,448.37
0,0,1,0,1,0,1,1,0,0,1,1,0,0,444.4
1,1,0,1,0,0,0,1,0,1,1,1,0,1,457.6
0,0,1,0,0,1,0,0,1,0,0,1,0,1,452.95
0,0,0,1,0,1,1,0,0,0,1,1,0,0,446.7
0,0,1,1,1,0,0,0,1,0,0,0,0,1,444.58
0,1,0,1,1,0,0,0,1,0,1,0,0,0,442.37
1,0,0,0,0,0,1,0,1,0,1,1,1,1,447.39
0,0,0,1,0,0,0,0,0,0,1,0,0,0,447.49
1,1,1,1,0,0,0,0,1,1,1,1,1,0,454.65
0,0,0,0,0,0,1,1,0,0,0,0,1,1,444.07
0,1,0,0,0,1,1,0,1,0,1,1,0,0,444.0
0,0,0,0,1,1,0,1,1,1,0,0,0,0,442.11
0,0,1,0,0,0,1,1,1,0,0,0,0,1,454.17
0,0,1,0,1,0,1,0,0,0,1,1,1,1,445.92
0,0,1,1,0,1,1,1,1,0,0,0,1,0,441.66
0,0,1,0,1,1,0,1,0,1,0,0,1,1,445.97
1,1,0,1,0,0,0,0,0,0,0,1,1,0,449.96
0,1,1,0,0,0,1,0,1,1,0,0,0,0,442.82
1,1,0,1,1,1,0,0,0,1,0,0,0,1,445.49
1,0,1,0,1,1,0,0,1,1,1,0,1,1,445.01
1,0,0,0,1,1,1,0,0,1,1,0,1,1,445.95
1,1,1,0,1,0,1,0,1,1,1,0,0,0,448.23
1,1,0,1,0,0,1,0,0,0,1,0,1,1,444.89
1,1,1,0,0,1,1,0,1,0,0,0,0,0,450.69
1,1,0,0,0,0,0,1,1,0,0,1,1,0,446.88
0,0,1,1,0,0,1,1,0,0,0,1,1,1,443.51
0,1,0,1,0,1,0,1,1,1,1,1,0,1,447.77
0,1,1,0,1,1,0,1,0,1,0,0,1,1,443.29
1,1,1,0,0,1,0,0,0,1,0,1,1,0,446.71
1,0,1,0,0,1,0,0,1,0,1,1,1,1,450.68
1,1,0,1,0,1,0,0,0,1,0,0,1,0,444.89
0,0,1,1,0,1,1,0,0,1,0,1,1,0,446.49
0,1,0,0,1,0,1,1,0,1,0,1,1,1,444.17
0,1,0,1,0,0,0,1,0,1,1,1,0,1,450.88
1,0,1,1,1,0,0,0,1,1,1,0,1,1,447.63
0,1,0,0,0,0,1,0,0,1,1,1,0,1,443.59
0,0,0,1,0,1,1,0,1,1,1,1,1,1,447.02
1,0,0,0,0,1,0,0,1,0,0,1,1,0,444.92
0,0,0,0,0,1,0,0,1,1,1,0,0,1,448.09
1,0,1,1,0,0,1,1,0,1,1,1,1,1,445.32
0,0,0,0,1,0,1,1,0,0,1,1,0,0,453.36
0,1,1,1,1,0,1,1,0,1,1,0,1,0,441.65
0,1,1,0,1,0,1,0,1,0,0,1,1,1,443.14
1,1,0,1,0,1,0,0,1,0,1,0,1,1,442.25
0,0,1,1,1,0,1,1,0,0,0,1,1,1,444.95
1,1,1,0,0,0,0,1,1,0,0,0,1,0,442.83
0,0,0,1,0,1,1,1,1,0,0,1,0,1,446.58
1,1,0,0,0,0,1,0,1,1,1,0,0,1,446.15
0,1,1,0,1,0,0,1,1,0,0,0,0,1,450.94
1,1,0,1,0,1,1,0,0,1,1,1,0,1,443.98
1,1,1,0,1,0,1,0,1,0,0,1,0,0,451.18
0,1,1,0,1,0,0,1,1,1,0,0,0,0,457.89
1,1,0,0,0,0,1,1,0,1,0,0,1,1,446.35
0,1,1,0,1,0,1,1,1,1,0,0,0,1,455.45
0,0,1,0,1,1,0,1,0,0,0,1,1,0,445.68
0,1,0,1,1,1,1,0,1,1,1,1,0,1,446.02
0,0,1,1,0,0,0,0,1,1,0,0,0,0,441.76
1,1,0,0,0,1,0,0,1,0,1,1,0,1,458.17
0,1,0,1,0,1,1,0,1,1,0,0,1,0,442.11
0,0,1,1,0,0,0,1,1,0,1,1,1,0,457.76
0,0,1,1,0,1,0,1,1,0,1,1,0,1,443.89
0,1,0,0,0,1,0,0,1,0,1,0,0,1,443.48
1,0,1,0,0,1,0,1,1,1,0,1,1,1,444.79
0,1,1,1,1,0,0,0,1,0,0,0,0,0,447.88
1,1,0,1,0,1,0,1,0,1,1,0,1,1,450.8
1,1,1,1,1,1,0,1,1,0,0,1,1,0,448.32
0,1,0,1,0,0,0,1,0,0,1,0,0,0,450.26
0,1,0,0,1,0,1,1,1,0,1,1,1,1,444.07
1,1,0,1,0,1,0,0,0,0,0,0,0,1,449.47
0,1,1,0,1,0,1,0,1,0,0,1,1,0,443.57
0,0,0,0,0,1,1,1,0,0,0,0,0,1,443.14
0,1,1,0,0,1,1,1,0,0,0,0,1,1,440.72
1,0,0,1,1,1,0,1,1,0,1,1,1,1,447.37
0,1,0,0,1,1,1,0,0,1,0,0,1,1,447.72
1,0,0,1,1,0,0,0,0,1,0,1,0,1,446.31
0,1,0,0,0,0,0,1,1,0,1,0,0,1,441.58
1,1,1,0,0,1,1,0,0,0,1,0,0,1,456.31
0,1,0,1,0,1,1,0,0,0,1,0,1,0,441.92
1,1,1,0,0,1,0,1,1,1,1,1,0,0,446.8
1,1,0,1,0,1,0,0,1,1,1,0,0,1,448.59
0,0,0,0,1,0,0,1,0,1,1,1,0,1,445.09
1,1,0,1,0,1,0,0,0,0,0,1,0,0,446.54
1,1,1,0,0,1,1,1,0,1,0,0,0,0,445.28
1,1,1,1,0,0,0,0,1,0,0,0,1,0,447.39
1,0,1,1,0,1,0,1,1,1,0,1,0,0,449.75
1,0,0,1,1,1,1,1,0,0,1,1,0,1,446.28
0,0,1,1,0,1,0,1,0,1,1,1,1,0,443.67
1,1,1,0,0,1,0,0,0,1,0,0,1,0,452.97
0,0,1,1,0,0,0,0,0,1,0,0,0,0,447.36
1,1,0,0,0,1,0,0,0,0,1,0,0,1,448.67
0,1,0,1,0,1,0,1,0,0,0,0,0,0,450.46
0,1,1,1,1,1,0,0,1,0,0,1,0,0,444.4
1,0,1,1,1,0,1,0,1,0,1,0,0,1,449.85
0,0,1,1,0,1,1,1,1,0,0,1,0,1,446.25
1,1,1,1,0,0,0,0,0,1,1,1,0,0,446.95
1,1,1,1,1,1,1,0,0,0,0,0,0,0,450.79
0,0,1,0,0,0,0,0,0,0,1,0,1,0,442.91
0,1,1,0,1,1,1,0,0,0,1,0,1,1,441.46
0,0,1,1,1,0,0,0,0,0,0,1,1,0,451.56
1,0,1,1,0,1,1,1,1,0,0,0,1,1,440.98
1,1,0,0,1,0,0,1,1,1,0,0,0,0,448.33
0,1,0,1,0,0,0,1,1,0,0,1,0,1,451.12
1,0,0,0,1,0,1,0,1,0,0,1,0,1,447.61
1,1,0,0,0,1,0,0,1,0,1,0,0,1,443.1
1,0,0,1,0,0,0,1,0,1,1,0,1,0,447.92
0,0,1,1,1,0,0,0,0,0,1,1,0,0,449.81
0,0,0,1,0,1,1,0,1,0,1,0,0,0,445.61
1,1,0,1,1,0,0,0,0,1,0,1,0,1,445.01
0,0,0,0,0,1,1,1,1,0,0,0,0,0,448.11
0,1,1,0,0,1,0,1,0,0,0,0,1,1,451.0
0,0,0,0,0,1,0,1,1,1,0,1,1,0,443.18
1,1,0,0,1,1,0,0,0,1,0,0,1,1,443.79
1,1,0,0,0,1,0,0,1,0,0,1,1,1,446.44
0,1,1,0,1,0,0,0,0,1,0,1,0,1,450.67
1,0,0,0,0,1,1,0,1,0,0,1,0,0,447.85
0,0,1,0,1,1,0,0,1,0,1,1,0,1,448.35
0,1,1,1,0,1,0,0,1,0,1,1,0,0,446.89
0,1,1,1,0,1,1,0,0,1,0,0,1,0,443.13
1,1,1,0,1,1,1,1,0,0,0,0,1,1,442.48
0,1,0,0,0,1,0,0,0,0,0,0,1,1,443.86
0,0,1,0,0,0,1,1,1,1,1,0,0,1,447.87
1,1,0,1,1,1,1,0,0,1,1,0,0,0,446.56
0,1,0,1,0,1,1,1,0,0,0,1,0,0,445.26
1,0,1,1,0,0,1,1,1,0,1,1,0,0,447.66
1,0,0,1,0,0,0,0,0,0,1,0,0,1,443.5
1,1,0,1,0,0,1,1,1,0,0,1,0,0,447.56
1,0,1,1,0,0,0,1,1,0,0,1,0,0,445.99
0,1,0,1,1,1,0,1,0,1,1,0,0,1,442.36
1,1,0,1,1,1,0,1,1,0,0,0,1,0,444.35
1,1,1,1,1,1,0,0,1,0,0,1,1,0,450.82
1,0,1,0,1,0,1,0,1,0,0,1,0,0,450.21
0,0,0,1,1,0,0,1,0,0,0,1,1,1,449.73
0,0,1,0,0,0,0,1,0,0,0,1,0,0,450.24
1,0,1,1,0,1,0,0,0,1,0,0,0,0,444.4
0,0,0,0,1,1,1,1,0,0,0,0,0,0,446.02
1,0,0,1,0,0,0,0,0,1,1,1,0,0,447.07
1,1,1,0,1,0,1,1,0,1,1,0,1,0,443.51
0,1,0,0,0,1,0,1,0,1,1,1,0,0,445.25
1,0,1,1,0,1,1,1,0,1,1,1,0,1,444.67
1,0,0,0,0,0,0,1,0,1,0,1,0,1,447.67
0,0,1,1,1,0,1,1,0,1,0,0,1,1,440.52
0,0,1,1,1,1,0,1,0,1,1,1,0,0,442.47
