Source,16,33,67,135,270,540,836
../Data/sac_4.csv,0.0,4.0,5.0,7.0,8.0,70.5,30.0
../Data/sac_5.csv,10.0,24.5,52.0,108.0,220.5,444.5,688.0
../Data/sac_6.csv,3.5,6.0,10.0,35.0,70.5,70.0,106.5
../Data/sac_7.csv,2.5,6.0,14.0,29.0,62.0,118.0,310.5
../Data/sac_8.csv,3.5,7.0,10.5,31.5,50.0,92.5,165.0
../Data/sac_9.csv,5.0,10.0,21.0,49.5,124.5,261.0,501.0
