../Data/storm-obj1_feature6.csv,-1,0,0,0
../Data/storm-obj1_feature7.csv,0,-1,0,0
../Data/storm-obj1_feature8.csv,0,0,-1,0
../Data/storm-obj1_feature9.csv,0,0,0,-1
