SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.2
1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.404399323181
1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.498307952623
1,0,1,1,1,0,1,0,0,0,0,1,1,1,0.223350253807
1,1,1,1,1,1,0,0,0,1,1,0,0,0,0.496615905245
0,1,1,1,1,1,0,0,0,1,0,1,1,1,0.471235194585
0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.258037225042
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.527918781726
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.186971235195
1,1,0,0,0,1,1,1,1,0,0,0,0,1,0.225888324873
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.418781725888
0,1,1,1,0,0,1,1,1,1,1,0,0,1,0.801184433164
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.773265651438
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0.60744500846
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0.771573604061
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.108291032149
0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.440778341794
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0.077834179357
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.659052453469
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.4179357022
1,1,1,1,1,0,1,0,1,0,1,0,0,0,0.131979695431
0,0,1,0,1,1,0,1,0,0,0,0,1,1,0.110829103215
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.226734348562
1,0,0,0,1,0,0,1,1,0,1,1,1,0,0.0812182741117
1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.220812182741
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.458544839255
0,1,1,1,0,0,0,0,0,1,0,1,0,0,0.485617597293
0,1,1,1,1,0,1,1,1,0,1,0,1,0,0.232656514382
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.17089678511
1,0,0,0,1,0,0,1,1,1,0,1,1,0,0.412859560068
0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.251269035533
1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.465313028765
1,0,0,1,0,0,1,0,0,1,1,1,0,1,0.425549915398
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0.21489001692
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.075296108291
0,1,1,1,0,0,1,1,0,1,1,1,1,0,0.561759729272
1,1,0,1,1,0,0,1,0,0,1,1,0,0,0.131979695431
1,1,0,1,0,0,1,0,0,1,1,1,1,1,0.407783417936
0,1,0,0,0,1,0,1,0,1,1,1,1,0,0.522842639594
0,1,1,1,1,0,0,1,0,1,1,0,1,1,0.532994923858
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0.195431472081
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.235194585448
0,1,1,1,1,1,1,1,0,0,1,0,1,1,0.336717428088
0,1,0,0,1,0,0,1,0,1,0,0,1,1,0.599830795262
1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.122673434856
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.147208121827
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.0972927241963
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.10744500846
1,0,0,0,0,0,1,0,1,1,1,0,1,1,0.521150592217
1,0,0,1,1,0,1,1,1,1,1,1,1,1,0.495769881557
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.600676818951
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.613367174281
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.195431472081
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0.677664974619
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.633671742809
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0.540609137056
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.536379018613
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.43062605753
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0.478003384095
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.181049069374
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.100676818951
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.423011844332
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.564297800338
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.109983079526
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.435702199662
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.62013536379
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.622673434856
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.476311336717
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.115905245347
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.503384094755
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.117597292724
1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.578680203046
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.397631133672
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.124365482234
0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.422165820643
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0.087986463621
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0.526226734349
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.225042301184
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0989847715736
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.232656514382
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.653130287648
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.113367174281
1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.587986463621
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.592216582064
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.567681895093
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.237732656514
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.453468697124
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.565143824027
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.148900169205
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.313874788494
0,0,1,0,0,1,1,1,0,1,0,1,1,1,0.415397631134
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.197969543147
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.110829103215
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.225042301184
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.0972927241963
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0.120981387479
1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.450930626058
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.177664974619
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.105752961083
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.43654822335
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0.131133671743
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.215736040609
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.45600676819
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.422165820643
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.127749576988
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.42385786802
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0.568527918782
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.115905245347
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.616751269036
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.438240270728
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.403553299492
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0888324873096
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.123519458545
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.378172588832
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0.374788494078
1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.412859560068
0,0,1,1,1,1,1,0,1,1,0,1,1,0,0.494077834179
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.0939086294416
0,1,0,1,1,0,1,1,0,1,1,1,0,0,0.470389170897
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.39847715736
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.540609137056
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.246192893401
1,0,1,1,0,0,1,0,1,0,1,1,1,1,0.434856175973
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.143824027073
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.481387478849
1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.381556683587
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.466159052453
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0888324873096
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.369712351946
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.57614213198
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.458544839255
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.623519458545
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.248730964467
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.231810490694
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.270727580372
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.412859560068
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.130287648054
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0.639593908629
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.5
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.637901861252
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.153130287648
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.102368866328
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0981387478849
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.269035532995
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0.382402707276
0,1,0,1,1,1,1,0,1,1,1,0,1,1,0.511844331641
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.155668358714
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.500846023689
0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.175126903553
0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.516920473773
0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.626903553299
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.519458544839
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.258883248731
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.22165820643
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.743654822335
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.219966159052
1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.492385786802
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.157360406091
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.26565143824
1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.129441624365
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.431472081218
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.104906937394
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.492385786802
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.639593908629
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.134517766497
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.494077834179
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.663282571912
0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.128595600677
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.122673434856
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0.137055837563
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.254653130288
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0.194585448393
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.928934010152
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0.428087986464
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.47461928934
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.489847715736
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.22758037225
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.583756345178
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.441624365482
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.205583756345
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.102368866328
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.281725888325
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.453468697124
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.149746192893
1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.486463620981
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.269035532995
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.426395939086
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.460236886633
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.577834179357
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.467851099831
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.446700507614
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.813028764805
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.690355329949
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.118443316413
1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.483925549915
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0.177664974619
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.262267343486
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.110829103215
0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.137901861252
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.479695431472
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.126903553299
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.279187817259
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.113367174281
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.431472081218
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.138747884941
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.184433164129
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.390862944162
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.611675126904
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0.606598984772
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.100676818951
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.102368866328
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.505922165821
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.119289340102
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.257191201354
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.673434856176
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.434856175973
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0.573604060914
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.220812182741
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.176818950931
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.126903553299
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.494077834179
0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.434010152284
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.357868020305
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.505922165821
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0.574450084602
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.360406091371
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.163282571912
1,0,0,0,0,1,1,0,1,1,1,1,1,0,0.508460236887
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.54399323181
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.110829103215
1,0,1,1,0,0,1,0,1,0,0,1,1,1,0.245346869712
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.0989847715736
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.566835871404
0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.427241962775
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.543147208122
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0.283417935702
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.590524534687
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0.453468697124
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.302030456853
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.453468697124
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.334179357022
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.463620981387
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0.27834179357
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.401015228426
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.10152284264
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.130287648054
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.248730964467
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0.102368866328
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.0761421319797
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.080372250423
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.409475465313
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.48730964467
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.541455160745
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.0998307952623
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.112521150592
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.622673434856
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.108291032149
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0.111675126904
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.519458544839
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.626057529611
0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.45600676819
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0.24703891709
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.478849407783
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.153976311337
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0465313028765
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.545685279188
1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.155668358714
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.181895093063
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.522842639594
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.78510998308
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.513536379019
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0812182741117
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.140439932318
0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.899323181049
1,0,0,1,1,0,1,1,0,1,0,1,1,1,0.435702199662
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.123519458545
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0.534686971235
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.195431472081
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.362944162437
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0.84179357022
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.115905245347
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.313874788494
0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.488155668359
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0.364636209814
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0.0
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.117597292724
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.565143824027
0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.399323181049
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.472081218274
1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.494923857868
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.0947546531303
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.558375634518
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.178510998308
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.40524534687
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.529610829103
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.0626057529611
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0837563451777
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.61421319797
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.454314720812
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.554145516074
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.299492385787
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.598138747885
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.371404399323
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0.080372250423
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.508460236887
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.22758037225
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.0947546531303
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.5820642978
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.797800338409
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.564297800338
0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.263113367174
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.554145516074
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.218274111675
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0.390862944162
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.406937394247
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.565989847716
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.502538071066
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.786802030457
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.288494077834
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.65820642978
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.59475465313
1,0,0,1,1,1,1,0,1,1,1,1,1,0,0.451776649746
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.72758037225
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.571065989848
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.229272419628
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0.224196277496
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.28510998308
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.274111675127
0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.214043993232
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.617597292724
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0.226734348562
0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.396785109983
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.195431472081
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.075296108291
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.108291032149
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.192893401015
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.244500846024
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.209813874788
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.277495769882
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.640439932318
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.427241962775
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.621827411168
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0592216582064
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0693739424704
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.402707275804
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.115059221658
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.388324873096
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.77241962775
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.390862944162
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0896785109983
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.566835871404
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.192893401015
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.306260575296
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.428087986464
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.568527918782
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.616751269036
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.230964467005
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.482233502538
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.444162436548
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.448392554992
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.372250423012
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.454314720812
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.503384094755
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.17089678511
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.369712351946
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.584602368866
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.538917089679
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.450930626058
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.095600676819
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.130287648054
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.530456852792
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.123519458545
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.477157360406
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.27241962775
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.420473773266
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.304568527919
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.242808798646
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.127749576988
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.121827411168
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.110829103215
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0888324873096
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.675126903553
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.189509306261
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.277495769882
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.48730964467
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.10152284264
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.0600676818951
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.251269035533
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.605752961083
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.124365482234
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.516074450085
