 ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
../../Data/x264_13.csv,0.35335689045899998,1.0600706713799999,1.0600706713799999,0.35335689045899998,1.0600706713799999,0.35335689045899998,1.0600706713799999,0.35335689045899998,1.0600706713799999,0.35335689045899998,0.35335689045899998,1.0600706713799999,0.35335689045899998,1.0600706713799999,0.35335689045899998
../../Data/x264_16.csv,1.6629371741400001,1.6629371741400001,5.4335109101849994,1.6629371741400001,4.1499596760450004,1.6629371741400001,4.0971409748200003,3.6916296557099999,4.1499596760450004,8.2510762520299998,5.85776434908,8.2510762520299998,7.2020854867850002,8.2510762520299998,7.2304826379799998
../../Data/x264_5.csv,1.5441578659500002,1.40530988345,1.5441578659500002,1.40530988345,1.40530988345,5.8905204695600002,1.5441578659500002,1.40530988345,1.5441578659500002,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345
../../Data/x264_0.csv,3.7030864609049998,1.8509877119325,4.4441481678999999,4.4441481678999999,4.4441481678999999,4.4441481678999999,4.4441481678999999,4.4441481678999999,4.4441481678999999,0.73995066995500003,2.5920494189275001,0.73995066995500003,2.5920494189275001,2.5920494189275001,2.5920494189275001
../../Data/x264_12.csv,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,3.0585162702099997
../../Data/x264_1.csv,0.0,1.8239808631500001,1.8239808631500001,1.8239808631500001,1.8239808631500001,1.8239808631500001,0.91199043157500004,1.8239808631500001,0.0,0.0,0.0,0.0,0.91199043157500004,0.0,0.0
../../Data/x264_6.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../Data/x264_15.csv,0.065277832165099997,0.078317735051099985,0.071797783608099991,0.078317735051099985,0.0913576379371,0.078317735051099985,0.078317735051099985,0.065277832165099997,0.078317735051099985,0.078317735051099985,0.11093707170005,0.065277832165099997,0.084837686494099993,0.078317735051099985,0.0913576379371
../../Data/x264_8.csv,0.0,0.22608201226550001,0.18140712361400002,0.0,0.0,0.09070356180700001,0.18140712361400002,0.270756900917,0.09070356180700001,0.18140712361400002,0.0,0.09070356180700001,0.09070356180700001,0.0,0.0
../../Data/x264_2.csv,1.0708534621600001,0.90982286634500009,0.90982286634500009,0.9903381642525001,0.90982286634500009,0.90982286634500009,1.0708534621600001,0.90982286634500009,0.9903381642525001,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009
../../Data/x264_11.csv,0.0,0.13274395019400001,0.13274395019400001,0.13274395019400001,0.13274395019400001,0.13274395019400001,0.13274395019400001,0.0,0.13274395019400001,0.0,0.13274395019400001,0.066371975097000005,0.066371975097000005,0.0,0.0
../../Data/x264_18.csv,1.1100000000000001,1.1100000000000001,1.1100000000000001,0.0,1.1100000000000001,0.0,0.0,0.0,0.0,0.55500000000000005,0.0,0.0,0.0,0.0,0.0
../../Data/x264_7.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../Data/x264_19.csv,0.081544385424399998,0.114162139594,0.13047101667899999,0.114162139594,0.14131641994049998,0.114162139594,0.097853262509199998,0.081544385424399998,0.114162139594,0.081544385424399998,0.081544385424399998,0.52180252233099989,0.114162139594,41.943659353249998,41.527782987599998
../../Data/x264_14.csv,1.215986394557,1.215986394557,3.9115646258499996,2.0663265306119998,3.9115646258499996,2.0663265306119998,3.9115646258499996,3.9115646258499996,3.9115646258499996,3.9115646258499996,0.22108843537399997,0.22108843537399997,3.9115646258499996,3.9115646258499996,0.22108843537399997
../../Data/x264_3.csv,5.5583333333300002,4.1666666666700003,4.1666666666700003,4.8625000000000007,4.1666666666700003,6.2520833333300008,6.9458333333300013,5.5583333333300002,6.2520833333300008,5.5562500000000004,4.1666666666700003,5.5583333333300002,4.1666666666700003,4.1666666666700003,4.8625000000000007
../../Data/x264_10.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../Data/x264_17.csv,9.2129859230199997,8.3202990882399988,8.3202990882399988,8.3202990882399988,9.5391599587999991,8.3202990882399988,9.2129859230199997,10.834318849400001,8.3202990882399988,8.3202990882399988,8.3202990882399988,8.3202990882399988,8.7666425056299992,8.3202990882399988,8.3202990882399988
../../Data/x264_20.csv,4.9250748010500001,4.9250748010500001,5.4837548263700002,7.8177958210699989,9.0406843209550001,9.7421381305299999,9.7421381305299999,9.7421381305299999,9.7421381305299999,11.6540653283,9.7421381305299999,9.7421381305299999,10.456007051764999,9.7421381305299999,9.7421381305299999
../../Data/x264_4.csv,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002
