 ,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
../../Data/x264_13.csv,1.0600706713799999,0.35335689045899998,0.35335689045899998,0.35335689045899998,1.0600706713799999,1.0600706713799999,0.35335689045899998,0.35335689045899998,0.35335689045899998,0.35335689045899998,0.70671378091949988,1.0600706713799999,1.0600706713799999,0.70671378091949988,0.35335689045899998
../../Data/x264_16.csv,0.0,0.82578915683200005,1.2216454445309999,0.0,1.6629371741400001,1.7515362858800001,1.6629371741400001,2.3955836750450001,1.6629371741400001,2.4921339891200001,1.6629371741400001,2.5449526903450002,8.2510762520299998,8.2510762520299998,8.2510762520299998
../../Data/x264_5.csv,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.40530988345,1.5441578659500002,1.5441578659500002,1.40530988345
../../Data/x264_0.csv,1.8509877119325,0.73995066995500003,2.9620247539099998,2.5920494189275001,0.73995066995500003,0.73995066995500003,4.4441481678999999,3.7030864609049998,1.8509877119325,4.4441481678999999,4.4441481678999999,4.4441481678999999,4.4441481678999999,4.4441481678999999,4.4441481678999999
../../Data/x264_12.csv,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,0.94091903719900005,2.7059363309099997,1.5292581351044998,2.1175972330099997,0.94091903719900005,0.94091903719900005
../../Data/x264_1.csv,0.0,0.0,0.0,0.16445729094,0.0,0.16445729094,0.66281271802999997,1.16116814512,0.99421907704500001,0.0,1.492574504135,1.16116814512,0.58058407256,0.0,0.0
../../Data/x264_6.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../Data/x264_15.csv,0.078317735051099985,0.078317735051099985,0.065277832165099997,0.065277832165099997,0.078317735051099985,0.078317735051099985,0.084837686494099993,0.0913576379371,0.084837686494099993,0.078317735051099985,0.078317735051099985,0.0913576379371,0.0913576379371,0.0913576379371,0.10441712025704999
../../Data/x264_8.csv,0.0,0.0,0.0,0.0,0.18140712361400002,0.18140712361400002,0.09070356180700001,0.0,0.18140712361400002,0.0,0.18140712361400002,0.0,0.18140712361400002,0.0,0.09070356180700001
../../Data/x264_2.csv,0.90982286634500009,0.45491143317250005,0.90982286634500009,0.90982286634500009,1.0708534621600001,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009,0.90982286634500009
../../Data/x264_11.csv,0.13274395019400001,0.0,0.13274395019400001,0.13274395019400001,0.0,0.13274395019400001,0.0,0.0,0.0,0.0,0.0,0.066371975097000005,0.13274395019400001,0.0,0.0
../../Data/x264_18.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55500000000000005
../../Data/x264_7.csv,0.069569214056000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../Data/x264_9.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
../../Data/x264_19.csv,0.114162139594,0.081544385424399998,0.081544385424399998,0.081544385424399998,0.081544385424399998,0.081544385424399998,0.081544385424399998,0.081544385424399998,0.114162139594,0.081544385424399998,0.081544385424399998,0.081544385424399998,0.19570652501899999,0.114162139594,0.114162139594
../../Data/x264_14.csv,0.22108843537399997,0.22108843537399997,0.22108843537399997,0.22108843537399997,2.8911564625850001,0.22108843537399997,0.22108843537399997,0.22108843537399997,0.22108843537399997,3.0612244897949998,0.22108843537399997,1.215986394557,1.8962585034020003,3.9115646258499996,0.22108843537399997
../../Data/x264_3.csv,6.2520833333300008,5.5583333333300002,4.1666666666700003,5.5583333333300002,4.1666666666700003,5.5583333333300002,4.1666666666700003,6.2520833333300008,5.5583333333300002,6.9458333333300013,6.9458333333300013,5.5583333333300002,6.9458333333300013,6.2520833333300008,6.9458333333300013
../../Data/x264_17.csv,8.7666425056299992,8.3202990882399988,9.5391599587999991,8.3202990882399988,9.8653339945800003,8.3202990882399988,9.5391599587999991,8.3202990882399988,8.3202990882399988,8.3202990882399988,8.3202990882399988,10.119024911299999,8.3202990882399988,8.3202990882399988,8.3202990882399988
../../Data/x264_20.csv,4.6271121208699997,2.3135560604349998,4.6271121208699997,4.6271121208699997,5.4837548263700002,4.6271121208699997,5.4837548263700002,5.4837548263700002,9.7421381305299999,9.7421381305299999,9.7421381305299999,9.7421381305299999,9.7421381305299999,9.7421381305299999,9.7421381305299999
../../Data/x264_4.csv,0.0,0.0,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002,1.6169881161100002
