Target Files,5,10,15,20,25,30,35,40,s5,s10,s15,s20,s25,s30,s35,s40
storm-obj1_feature6,-0.23354209136599996,-0.23326973907286197,-0.23258885834001747,-0.23211224182702497,-0.22972915926206497,-0.23163562531403495,-0.22741416477038995,-0.23088665650790496,worse,worse,worse,worse,worse,worse,worse,worse
storm-obj1_feature7,-7.5674386157644333,-7.5684828214070814,-7.5667960276766495,-7.5667960276766495,-7.5684828214070814,-7.5687237919399992,-7.5687237919399992,-7.5684828214070814,worse,worse,worse,worse,worse,worse,worse,worse
storm-obj1_feature9,-0.47645327446999985,-0.36239882265999945,-0.084621044884999552,-0.080941869020000112,0.37067696836000019,0.58498896247500021,1.7807211184699998,1.007174392935001,same,same,same,same,better,better,better,better
