SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.6
0,0,0,0,0,1,0,0,1,0,0,0,0,1,277.89
1,1,0,1,1,1,0,1,0,0,1,1,1,1,267.7
0,0,1,0,0,1,1,1,0,1,0,1,1,1,218.19
0,0,0,1,1,1,0,0,1,0,1,1,1,0,224.27
0,1,0,0,1,1,0,0,1,0,0,0,0,0,176.15
1,0,0,0,0,1,1,1,0,0,0,1,0,0,238.97
1,1,0,1,0,0,0,1,1,0,0,1,1,1,168.2
1,1,0,0,0,1,1,1,0,0,0,0,1,0,250.97
1,0,0,1,1,0,0,1,1,1,1,1,1,1,236.33
0,1,1,0,1,0,1,1,1,0,0,1,1,1,171.88
0,1,0,1,1,0,1,1,0,0,0,0,1,0,182.09
1,0,0,0,1,1,1,1,1,1,1,0,0,0,166.67
1,0,1,1,0,1,0,1,0,0,1,1,0,1,230.13
1,0,1,0,1,0,0,1,1,0,1,0,0,1,170.91
1,1,1,1,1,1,1,1,1,1,1,0,1,1,193.83
1,1,1,0,1,1,0,0,1,1,0,1,1,1,212.62
0,1,0,1,1,0,0,0,1,0,1,0,0,1,184.36
1,0,1,0,1,1,0,1,1,1,1,0,1,1,181.6
0,0,0,1,1,0,1,1,0,1,1,1,0,0,217.87
1,0,0,0,0,1,0,1,1,0,1,0,0,1,188.15
1,0,1,0,0,1,1,1,1,1,0,0,1,0,237.83
0,0,0,1,0,0,1,1,1,1,1,0,1,1,175.0
0,0,0,0,1,0,1,1,1,1,1,1,0,0,190.33
0,1,1,0,0,0,1,0,1,0,1,0,1,0,196.89
0,1,0,0,1,0,1,0,0,0,1,0,0,0,178.99
1,0,0,1,1,1,0,1,0,1,1,1,1,1,160.15
1,1,0,0,1,0,0,0,1,1,1,1,1,0,165.0
1,1,0,1,0,0,0,0,0,1,0,1,1,1,203.91
0,0,1,1,1,1,1,0,1,1,0,1,1,0,198.69
0,1,1,0,0,0,1,0,1,0,0,0,1,0,238.14
0,1,0,1,1,0,1,1,0,1,1,1,0,0,262.66
0,1,1,0,0,1,0,0,1,1,1,1,1,1,135.98
1,0,1,1,0,1,1,0,1,1,0,1,0,0,243.44
0,1,0,1,0,0,1,1,1,0,1,0,0,1,237.55
1,0,1,1,0,0,1,0,1,0,1,1,1,1,210.56
0,0,1,1,0,1,1,0,1,0,1,0,0,1,147.97
0,0,0,1,1,1,0,1,0,1,0,1,0,1,262.71
1,1,1,0,0,0,0,1,1,1,1,1,0,1,185.88
0,1,0,0,0,1,0,0,1,1,0,0,1,0,215.18
1,0,0,1,1,1,1,0,1,0,0,0,1,1,211.62
1,1,0,1,1,1,1,1,0,1,1,1,1,1,192.52
1,0,1,0,0,1,0,0,1,1,1,0,0,1,191.69
0,1,0,1,1,0,1,1,1,1,1,1,0,0,200.21
1,0,0,1,0,1,0,0,0,1,1,0,0,1,193.23
0,1,0,1,0,1,1,1,0,0,1,1,1,0,230.77
1,0,1,1,0,0,0,1,1,0,1,1,1,1,210.38
1,0,1,1,0,0,0,0,1,0,1,1,1,1,241.29
0,1,1,1,1,0,1,1,0,1,0,1,0,1,243.05
1,1,1,1,1,1,1,0,0,0,0,0,0,1,211.59
1,0,0,0,1,0,0,0,1,1,1,0,0,1,199.81
0,0,0,0,1,0,1,0,1,1,1,0,0,0,218.23
0,1,1,1,0,1,1,1,0,1,1,0,1,0,213.33
0,1,1,0,0,0,1,0,1,0,1,1,1,0,181.0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,233.52
1,1,0,0,0,1,1,1,0,0,1,1,1,0,216.83
1,0,0,0,0,0,1,0,0,0,0,1,0,0,235.34
1,1,0,1,1,1,0,1,0,1,0,1,1,0,177.58
0,1,0,1,1,1,1,0,1,1,1,0,1,1,167.07
0,1,0,1,1,0,0,0,0,0,0,0,0,1,194.64
1,1,0,1,0,0,0,1,1,1,0,0,1,0,188.91
0,1,0,1,1,0,0,0,0,0,1,1,1,0,238.4
0,1,1,1,0,1,1,1,1,1,0,0,1,1,217.39
0,0,1,1,1,0,1,1,0,1,1,0,1,1,250.25
1,1,0,0,0,0,1,0,1,1,0,1,0,1,159.11
0,0,0,0,1,0,1,1,0,0,1,1,1,0,156.07
1,1,0,1,0,0,0,0,0,0,1,0,0,0,201.18
0,1,1,0,0,0,1,1,0,1,0,0,1,0,183.91
1,0,1,1,1,1,0,0,1,0,1,0,0,1,231.77
1,1,1,1,0,0,1,0,1,1,1,1,0,0,183.35
1,0,1,0,0,0,1,1,0,0,0,0,0,0,308.73
1,1,1,0,1,1,0,0,1,0,0,0,0,0,179.77
1,1,0,0,1,1,0,0,1,0,0,1,0,0,187.42
0,0,0,1,1,0,1,0,0,1,0,0,0,0,237.09
0,0,0,0,1,1,0,0,1,0,1,1,0,0,220.47
0,0,1,1,0,0,1,1,1,1,1,0,0,1,164.28
1,0,1,0,0,0,0,1,0,1,0,0,0,0,180.05
0,0,1,0,1,1,0,0,1,0,0,1,1,0,176.39
0,0,0,1,1,1,0,1,0,1,0,1,1,1,210.5
1,1,1,1,1,0,1,0,0,1,1,0,1,0,160.4
0,1,1,1,0,1,1,1,0,0,1,1,1,1,182.34
0,0,1,1,0,1,0,0,1,0,0,0,1,0,185.18
0,1,1,1,1,0,0,1,0,0,1,1,0,1,166.53
0,0,1,1,0,0,1,1,0,0,1,0,0,1,133.33
1,1,1,0,1,1,1,0,1,0,0,0,1,0,171.39
1,1,0,0,1,0,1,0,0,1,0,0,0,0,178.45
0,0,1,1,1,1,0,1,0,1,0,1,1,1,180.12
0,0,1,1,1,0,1,0,0,1,1,0,1,1,188.8
0,1,0,0,1,0,0,0,1,1,0,0,1,0,214.31
0,0,1,0,0,0,1,1,0,0,1,1,0,0,188.81
1,1,0,0,0,0,0,1,1,1,1,0,0,0,199.94
0,1,0,0,1,0,0,0,0,1,1,0,1,0,150.14
0,0,1,1,0,0,0,1,0,0,0,0,0,0,172.11
1,0,1,0,1,0,0,0,1,0,0,1,0,0,148.09
1,0,1,1,1,0,0,1,0,0,0,1,1,0,211.33
0,1,1,0,0,0,1,1,0,1,0,0,0,1,164.52
1,0,1,1,0,0,0,0,0,0,1,0,1,0,146.43
1,0,0,0,0,0,1,0,0,1,1,0,1,1,235.7
1,1,1,1,0,1,0,1,0,0,0,1,1,0,256.97
0,1,1,0,0,0,0,0,1,1,1,1,0,0,178.08
1,1,1,1,0,0,0,1,1,1,0,0,0,0,153.54
0,0,0,1,1,0,0,0,0,1,1,0,1,0,151.85
1,1,0,0,1,0,0,0,1,1,0,0,1,0,162.2
0,1,1,0,0,0,1,0,1,1,0,0,1,1,193.62
1,1,1,0,0,1,0,0,1,1,0,1,1,0,158.16
0,1,0,1,0,1,1,1,1,1,1,0,1,1,164.31
0,1,1,0,0,1,0,0,1,0,1,1,0,0,225.17
1,0,0,0,1,1,0,0,1,1,0,1,1,1,139.68
0,0,1,0,0,1,1,1,1,0,1,1,1,0,161.5
0,1,0,1,1,0,1,1,1,0,1,0,0,1,165.57
1,0,1,0,0,0,0,0,1,0,0,0,1,1,182.62
0,1,1,0,0,0,1,0,0,0,0,0,1,1,145.72
0,1,1,0,0,1,0,0,0,1,1,1,1,1,163.61
0,1,0,1,0,0,0,0,0,0,0,0,1,1,179.07
0,0,1,0,1,0,0,1,1,0,1,0,0,0,208.32
1,1,0,0,0,1,1,0,1,0,0,1,0,1,190.16
1,0,0,0,0,0,1,0,1,1,0,0,1,1,230.17
0,1,1,1,0,1,0,0,1,0,1,0,1,0,193.71
0,0,0,1,0,0,0,1,1,0,0,0,1,0,154.23
1,0,1,0,1,0,0,0,0,1,0,1,1,0,194.77
1,0,0,1,1,0,1,0,1,1,1,0,0,1,110.08
1,1,1,0,1,0,1,0,1,1,0,0,1,1,184.03
0,1,1,1,0,0,1,1,1,0,1,1,1,0,167.26
1,1,0,1,1,0,1,1,1,0,0,1,1,0,176.6
1,0,1,0,0,1,0,1,0,1,1,0,1,0,277.38
0,1,0,0,1,0,0,0,1,0,1,0,1,1,170.47
1,0,0,1,1,0,1,0,0,0,1,0,0,0,177.23
1,0,1,0,1,1,1,0,0,1,0,0,0,1,175.16
1,1,1,1,0,0,0,1,1,1,1,1,0,1,166.56
1,1,1,0,0,0,0,1,0,1,0,1,0,0,154.37
1,0,0,1,1,1,0,0,0,0,0,0,0,1,139.45
0,1,1,1,0,0,0,1,1,0,1,1,0,1,165.66
0,1,0,1,1,0,0,0,0,0,0,1,0,1,134.47
0,0,0,0,0,1,1,0,1,1,1,0,0,0,184.32
0,1,1,0,0,0,0,1,0,1,1,0,1,0,182.77
0,1,1,0,1,1,0,0,0,1,0,1,1,1,138.93
1,1,1,1,0,1,1,1,0,1,0,0,1,0,163.65
0,1,0,0,1,0,1,0,1,1,0,1,0,0,173.92
1,1,0,1,0,1,1,0,0,1,1,1,1,0,152.42
1,1,1,0,1,0,1,1,1,0,1,0,0,1,182.19
1,0,0,0,0,1,1,0,1,1,1,1,1,0,173.68
0,0,1,1,0,1,1,1,1,1,1,0,0,0,135.09
0,1,0,1,1,0,1,1,1,0,0,0,1,1,172.7
1,0,1,1,0,0,1,0,1,0,0,1,1,1,219.56
0,1,0,0,1,0,1,0,1,0,0,0,1,1,179.6
1,1,1,1,1,0,1,0,1,1,0,0,0,0,184.21
0,1,0,1,0,0,1,0,0,1,1,1,0,0,240.45
1,1,1,1,1,1,1,1,1,1,0,0,0,0,157.69
0,1,0,1,1,0,1,0,1,0,1,1,0,0,180.75
1,0,0,1,1,0,0,0,0,1,1,0,0,1,149.99
1,1,0,1,0,1,1,0,0,1,1,1,0,0,159.82
0,0,1,1,1,1,0,0,1,0,0,0,0,1,171.86
0,0,1,0,0,0,0,0,1,1,1,1,0,0,172.22
0,0,1,0,0,1,0,0,0,0,1,0,1,0,153.04
1,0,1,0,0,1,1,0,0,1,1,0,0,0,141.89
1,0,0,1,0,0,1,0,1,0,1,1,0,1,160.52
0,0,1,1,1,0,1,0,0,1,1,0,1,0,127.41
1,1,1,1,0,1,1,0,0,0,1,0,1,1,162.95
1,1,0,1,1,1,0,1,0,0,1,1,1,1,146.88
0,1,0,1,1,0,1,0,1,0,0,0,0,0,190.72
1,0,0,0,1,0,1,1,1,0,0,1,1,1,141.59
0,0,1,0,1,1,1,0,0,0,0,1,1,0,152.19
1,0,1,0,0,1,1,0,0,0,1,0,1,0,165.61
0,0,0,0,1,1,0,1,1,1,1,1,0,1,205.59
0,0,0,1,0,1,1,0,0,1,0,0,1,1,172.75
1,1,0,1,0,0,0,0,1,1,1,1,0,0,160.89
0,1,1,1,0,1,0,1,1,0,1,1,1,1,155.52
0,1,1,1,0,1,1,1,0,0,0,1,1,1,161.97
1,0,0,0,0,0,1,0,0,1,0,1,1,0,117.73
1,1,1,0,1,1,1,1,0,0,0,0,1,1,163.28
1,1,1,1,0,0,0,1,1,0,1,0,0,0,192.9
0,0,0,1,0,0,1,1,1,1,0,1,0,0,164.52
0,0,1,1,0,1,0,0,0,1,1,0,1,0,152.02
0,0,0,1,1,0,0,1,0,1,0,1,1,1,161.93
1,1,0,1,1,1,0,1,0,0,1,0,0,1,206.25
1,0,1,1,1,1,1,1,0,1,0,0,0,1,201.41
0,0,1,0,1,0,1,0,1,0,0,0,1,0,179.69
0,1,0,0,0,1,0,0,0,0,0,1,1,0,194.51
0,0,1,0,1,0,0,0,0,1,1,0,0,0,143.33
1,1,0,1,0,1,1,0,1,0,0,0,1,1,196.28
1,0,0,1,0,0,0,1,1,0,1,0,1,1,173.01
1,1,0,1,1,0,1,0,0,1,1,0,0,1,216.71
0,0,0,0,1,0,0,0,1,1,1,0,1,1,168.74
0,1,1,0,0,0,0,1,0,1,0,1,1,1,164.91
1,0,1,0,0,1,0,0,1,0,1,0,0,0,127.62
0,1,0,1,1,1,0,0,1,0,1,0,0,0,167.59
0,1,1,0,0,0,1,0,0,1,1,0,1,1,167.59
1,0,0,1,1,0,1,1,0,1,0,1,1,1,185.04
1,0,1,1,0,1,0,1,1,0,1,1,1,1,174.03
0,0,1,1,1,0,1,1,1,1,1,0,1,1,218.1
1,0,1,1,1,0,1,1,1,0,0,0,0,0,161.02
1,0,1,1,1,1,0,0,0,0,1,0,1,0,133.92
0,0,1,0,0,0,1,1,0,1,0,1,1,0,170.8
1,1,1,0,1,1,1,1,0,0,0,1,1,1,176.58
0,1,0,1,0,1,1,0,1,0,1,0,1,1,180.59
0,1,1,1,0,0,0,0,1,1,1,0,0,0,183.22
0,1,0,1,0,1,0,1,0,0,0,0,1,1,172.08
1,1,0,0,1,0,0,1,0,0,0,1,1,0,170.13
0,1,0,1,1,0,0,0,1,0,1,0,0,1,168.59
0,1,1,0,0,1,1,0,0,1,0,0,0,0,181.95
0,0,1,1,1,1,1,0,0,1,0,1,1,1,164.24
1,0,1,1,1,1,0,1,0,1,0,0,0,1,233.76
1,1,1,0,1,0,1,0,1,1,0,0,0,0,169.38
1,0,0,0,1,1,0,1,1,0,1,1,1,1,137.41
0,1,1,0,1,1,1,1,1,1,1,0,1,1,205.42
0,0,1,0,1,1,1,1,1,0,1,1,0,1,193.65
0,0,1,1,1,0,0,1,1,1,0,1,1,1,193.79
0,0,0,0,1,0,1,1,0,1,0,0,0,0,162.42
1,1,1,1,1,1,1,1,0,0,0,0,1,1,143.28
0,0,1,1,0,0,0,1,1,0,0,0,1,1,185.71
0,0,1,0,1,1,1,0,1,1,1,1,0,0,151.18
0,1,0,1,1,0,0,0,1,1,0,0,1,1,160.53
0,0,1,1,1,0,1,0,0,1,1,1,1,0,180.5
0,0,0,1,0,0,0,0,1,0,1,1,0,1,187.64
0,0,0,0,0,1,1,0,1,1,1,0,0,1,167.36
1,0,1,1,1,1,0,1,1,1,0,1,1,0,222.87
1,0,0,0,1,0,1,1,0,0,1,0,1,0,169.81
1,0,0,0,1,0,1,0,1,0,1,0,1,0,182.06
0,0,0,1,0,1,1,1,0,0,1,1,1,0,175.06
1,1,0,1,1,1,0,1,1,0,0,1,0,1,173.73
0,1,0,0,0,1,1,1,0,1,0,0,1,0,177.58
1,1,1,0,0,1,1,1,1,1,0,1,1,1,169.85
1,1,0,1,1,0,1,1,0,1,0,0,0,1,138.21
0,1,1,0,0,1,0,1,0,0,1,1,0,1,203.01
1,1,1,0,0,1,0,1,0,1,1,1,0,0,181.14
1,1,0,1,1,1,1,0,0,0,1,0,1,0,169.31
1,0,0,0,0,0,1,0,0,1,0,1,1,1,163.55
1,1,0,1,1,0,1,1,0,1,0,1,0,1,195.75
0,1,1,0,0,1,0,0,1,1,0,0,1,1,138.87
1,1,1,1,1,1,1,0,1,1,1,0,0,0,181.3
1,1,1,0,1,1,1,0,1,1,0,0,1,1,173.68
0,0,1,0,1,1,1,1,1,0,0,1,1,1,139.14
1,0,0,1,1,1,1,1,1,1,0,1,0,1,174.5
1,0,1,1,1,0,0,0,1,1,0,0,1,1,160.95
1,0,0,1,1,1,1,0,1,1,1,1,1,0,151.9
0,0,1,1,1,0,1,1,1,1,0,1,0,0,161.82
1,0,0,0,0,0,1,0,1,1,0,0,0,1,176.09
0,1,0,0,1,0,1,0,1,0,0,0,1,0,167.24
1,0,0,1,1,1,0,1,0,0,0,1,1,1,176.81
0,0,1,0,0,1,1,1,1,0,0,0,0,1,207.67
1,1,0,1,1,0,1,1,0,0,1,0,0,0,210.14
0,1,0,0,1,1,1,1,1,0,1,1,0,1,196.15
1,0,1,0,1,0,1,1,1,1,1,0,0,1,176.87
1,0,0,0,1,0,1,1,1,0,1,0,0,1,181.44
0,0,1,1,1,0,1,0,1,1,1,1,0,1,163.95
1,1,1,1,0,0,0,0,0,0,0,0,1,0,222.78
0,1,1,1,1,0,0,1,0,0,0,0,1,1,181.1
1,1,0,1,1,0,1,0,1,0,1,1,0,1,174.9
1,0,1,0,1,1,1,0,1,0,1,1,0,1,213.25
0,0,0,1,0,1,0,0,1,0,0,1,0,0,136.45
0,0,0,1,0,0,1,0,1,0,0,0,0,1,187.44
0,1,1,1,1,0,0,0,1,0,1,1,0,0,202.15
0,1,0,1,0,0,0,0,1,1,1,1,1,0,215.29
0,0,0,1,1,1,0,1,1,1,1,1,1,1,157.59
1,1,1,0,0,0,1,1,0,1,1,1,0,0,170.18
0,1,0,0,0,1,1,1,0,0,1,0,1,0,146.62
1,1,0,1,0,0,0,0,0,0,0,0,1,0,176.81
0,0,1,1,0,0,1,0,1,1,1,1,1,1,170.18
1,1,1,1,1,0,1,0,1,0,1,1,1,1,181.24
1,0,1,1,1,0,0,0,0,1,1,1,0,1,174.68
0,0,0,1,0,0,1,0,1,1,0,0,0,1,183.74
1,0,0,1,0,1,0,0,1,0,1,1,1,1,204.99
1,1,0,0,1,0,1,0,0,0,0,0,1,1,234.67
0,1,1,0,0,1,0,0,0,1,1,1,0,1,166.09
1,1,1,0,0,0,0,0,1,0,0,0,0,1,180.14
0,0,1,0,1,1,0,0,0,0,1,0,0,1,164.46
1,1,1,1,0,1,1,0,0,1,1,0,1,1,142.26
0,1,0,0,1,1,0,0,0,1,1,1,0,0,186.67
0,0,0,1,0,0,0,0,0,1,1,0,0,1,188.95
0,0,1,1,1,1,1,0,0,0,1,1,1,1,202.44
0,0,1,1,0,1,0,1,1,1,1,1,0,1,208.18
0,0,1,0,1,0,1,0,1,1,0,1,0,0,191.02
1,1,1,0,0,1,0,1,0,1,0,0,1,0,178.52
0,1,1,0,0,0,0,1,0,1,1,1,1,1,147.31
0,0,0,1,1,1,0,0,0,1,1,1,1,0,209.28
0,1,0,0,0,1,1,0,1,1,1,1,1,0,171.25
1,1,0,1,0,0,1,1,1,0,1,0,1,0,173.34
1,0,1,0,1,0,1,0,0,1,1,1,1,1,174.61
1,1,0,0,0,1,0,1,0,1,1,0,1,0,200.48
1,1,0,1,1,1,0,0,1,1,1,1,1,0,126.1
0,1,1,1,0,0,0,1,1,1,1,1,0,0,144.03
0,1,1,1,0,1,0,0,0,0,0,0,0,0,128.25
1,0,1,0,0,0,1,0,0,0,1,0,1,0,144.96
1,0,0,0,1,0,1,1,0,1,0,0,0,1,189.36
0,0,1,0,0,1,0,0,0,0,0,0,1,1,187.01
0,1,0,0,1,0,0,0,0,1,0,0,1,1,205.07
0,0,1,0,1,0,1,1,0,0,1,1,0,0,158.11
1,1,0,1,0,0,0,1,0,1,1,1,0,1,195.65
0,0,1,0,0,1,0,0,1,0,0,1,0,1,178.6
0,0,0,1,0,1,1,0,0,0,1,1,0,0,138.91
0,0,1,1,1,0,0,0,1,0,0,0,0,1,168.23
0,1,0,1,1,0,0,0,1,0,1,0,0,0,174.1
1,0,0,0,0,0,1,0,1,0,1,1,1,1,156.54
0,0,0,1,0,0,0,0,0,0,1,0,0,0,200.06
1,1,1,1,0,0,0,0,1,1,1,1,1,0,180.99
0,0,0,0,0,0,1,1,0,0,0,0,1,1,159.18
0,1,0,0,0,1,1,0,1,0,1,1,0,0,174.57
0,0,0,0,1,1,0,1,1,1,0,0,0,0,214.31
0,0,1,0,0,0,1,1,1,0,0,0,0,1,179.64
0,0,1,0,1,0,1,0,0,0,1,1,1,1,160.05
0,0,1,1,0,1,1,1,1,0,0,0,1,0,176.89
0,0,1,0,1,1,0,1,0,1,0,0,1,1,168.95
1,1,0,1,0,0,0,0,0,0,0,1,1,0,198.66
0,1,1,0,0,0,1,0,1,1,0,0,0,0,161.3
1,1,0,1,1,1,0,0,0,1,0,0,0,1,168.34
1,0,1,0,1,1,0,0,1,1,1,0,1,1,136.9
1,0,0,0,1,1,1,0,0,1,1,0,1,1,187.91
1,1,1,0,1,0,1,0,1,1,1,0,0,0,158.43
1,1,0,1,0,0,1,0,0,0,1,0,1,1,176.1
1,1,1,0,0,1,1,0,1,0,0,0,0,0,173.65
1,1,0,0,0,0,0,1,1,0,0,1,1,0,165.0
0,0,1,1,0,0,1,1,0,0,0,1,1,1,170.14
0,1,0,1,0,1,0,1,1,1,1,1,0,1,180.96
0,1,1,0,1,1,0,1,0,1,0,0,1,1,133.91
1,1,1,0,0,1,0,0,0,1,0,1,1,0,200.31
1,0,1,0,0,1,0,0,1,0,1,1,1,1,178.82
1,1,0,1,0,1,0,0,0,1,0,0,1,0,188.5
0,0,1,1,0,1,1,0,0,1,0,1,1,0,147.83
0,1,0,0,1,0,1,1,0,1,0,1,1,1,197.68
0,1,0,1,0,0,0,1,0,1,1,1,0,1,208.68
1,0,1,1,1,0,0,0,1,1,1,0,1,1,155.65
0,1,0,0,0,0,1,0,0,1,1,1,0,1,206.95
0,0,0,1,0,1,1,0,1,1,1,1,1,1,180.29
1,0,0,0,0,1,0,0,1,0,0,1,1,0,167.31
0,0,0,0,0,1,0,0,1,1,1,0,0,1,152.33
1,0,1,1,0,0,1,1,0,1,1,1,1,1,190.46
0,0,0,0,1,0,1,1,0,0,1,1,0,0,168.06
0,1,1,1,1,0,1,1,0,1,1,0,1,0,173.51
0,1,1,0,1,0,1,0,1,0,0,1,1,1,158.34
1,1,0,1,0,1,0,0,1,0,1,0,1,1,183.0
0,0,1,1,1,0,1,1,0,0,0,1,1,1,164.03
1,1,1,0,0,0,0,1,1,0,0,0,1,0,156.88
0,0,0,1,0,1,1,1,1,0,0,1,0,1,167.26
1,1,0,0,0,0,1,0,1,1,1,0,0,1,183.49
0,1,1,0,1,0,0,1,1,0,0,0,0,1,129.01
1,1,0,1,0,1,1,0,0,1,1,1,0,1,220.67
1,1,1,0,1,0,1,0,1,0,0,1,0,0,169.85
0,1,1,0,1,0,0,1,1,1,0,0,0,0,165.33
1,1,0,0,0,0,1,1,0,1,0,0,1,1,235.35
0,1,1,0,1,0,1,1,1,1,0,0,0,1,187.05
0,0,1,0,1,1,0,1,0,0,0,1,1,0,207.23
0,1,0,1,1,1,1,0,1,1,1,1,0,1,176.94
0,0,1,1,0,0,0,0,1,1,0,0,0,0,181.93
1,1,0,0,0,1,0,0,1,0,1,1,0,1,167.87
0,1,0,1,0,1,1,0,1,1,0,0,1,0,179.54
0,0,1,1,0,0,0,1,1,0,1,1,1,0,198.51
0,0,1,1,0,1,0,1,1,0,1,1,0,1,175.28
0,1,0,0,0,1,0,0,1,0,1,0,0,1,178.35
1,0,1,0,0,1,0,1,1,1,0,1,1,1,189.44
0,1,1,1,1,0,0,0,1,0,0,0,0,0,174.7
1,1,0,1,0,1,0,1,0,1,1,0,1,1,202.59
1,1,1,1,1,1,0,1,1,0,0,1,1,0,217.03
0,1,0,1,0,0,0,1,0,0,1,0,0,0,146.69
0,1,0,0,1,0,1,1,1,0,1,1,1,1,242.0
1,1,0,1,0,1,0,0,0,0,0,0,0,1,146.25
0,1,1,0,1,0,1,0,1,0,0,1,1,0,175.2
0,0,0,0,0,1,1,1,0,0,0,0,0,1,185.04
0,1,1,0,0,1,1,1,0,0,0,0,1,1,210.46
1,0,0,1,1,1,0,1,1,0,1,1,1,1,168.64
0,1,0,0,1,1,1,0,0,1,0,0,1,1,215.22
1,0,0,1,1,0,0,0,0,1,0,1,0,1,187.01
0,1,0,0,0,0,0,1,1,0,1,0,0,1,154.32
1,1,1,0,0,1,1,0,0,0,1,0,0,1,206.33
0,1,0,1,0,1,1,0,0,0,1,0,1,0,151.7
1,1,1,0,0,1,0,1,1,1,1,1,0,0,159.87
1,1,0,1,0,1,0,0,1,1,1,0,0,1,120.97
0,0,0,0,1,0,0,1,0,1,1,1,0,1,181.78
1,1,0,1,0,1,0,0,0,0,0,1,0,0,212.4
1,1,1,0,0,1,1,1,0,1,0,0,0,0,170.11
1,1,1,1,0,0,0,0,1,0,0,0,1,0,162.93
1,0,1,1,0,1,0,1,1,1,0,1,0,0,148.37
1,0,0,1,1,1,1,1,0,0,1,1,0,1,153.29
0,0,1,1,0,1,0,1,0,1,1,1,1,0,159.68
1,1,1,0,0,1,0,0,0,1,0,0,1,0,202.1
0,0,1,1,0,0,0,0,0,1,0,0,0,0,200.16
1,1,0,0,0,1,0,0,0,0,1,0,0,1,214.78
0,1,0,1,0,1,0,1,0,0,0,0,0,0,163.01
0,1,1,1,1,1,0,0,1,0,0,1,0,0,204.19
1,0,1,1,1,0,1,0,1,0,1,0,0,1,159.21
0,0,1,1,0,1,1,1,1,0,0,1,0,1,206.75
1,1,1,1,0,0,0,0,0,1,1,1,0,0,191.16
1,1,1,1,1,1,1,0,0,0,0,0,0,0,241.8
0,0,1,0,0,0,0,0,0,0,1,0,1,0,177.41
0,1,1,0,1,1,1,0,0,0,1,0,1,1,176.22
0,0,1,1,1,0,0,0,0,0,0,1,1,0,214.22
1,0,1,1,0,1,1,1,1,0,0,0,1,1,173.4
1,1,0,0,1,0,0,1,1,1,0,0,0,0,157.43
0,1,0,1,0,0,0,1,1,0,0,1,0,1,183.68
1,0,0,0,1,0,1,0,1,0,0,1,0,1,173.12
1,1,0,0,0,1,0,0,1,0,1,0,0,1,185.69
1,0,0,1,0,0,0,1,0,1,1,0,1,0,195.53
0,0,1,1,1,0,0,0,0,0,1,1,0,0,187.84
0,0,0,1,0,1,1,0,1,0,1,0,0,0,143.35
1,1,0,1,1,0,0,0,0,1,0,1,0,1,166.49
0,0,0,0,0,1,1,1,1,0,0,0,0,0,127.36
0,1,1,0,0,1,0,1,0,0,0,0,1,1,194.3
0,0,0,0,0,1,0,1,1,1,0,1,1,0,174.9
1,1,0,0,1,1,0,0,0,1,0,0,1,1,163.73
1,1,0,0,0,1,0,0,1,0,0,1,1,1,184.52
0,1,1,0,1,0,0,0,0,1,0,1,0,1,163.7
1,0,0,0,0,1,1,0,1,0,0,1,0,0,195.0
0,0,1,0,1,1,0,0,1,0,1,1,0,1,158.39
0,1,1,1,0,1,0,0,1,0,1,1,0,0,147.31
0,1,1,1,0,1,1,0,0,1,0,0,1,0,166.58
1,1,1,0,1,1,1,1,0,0,0,0,1,1,130.06
0,1,0,0,0,1,0,0,0,0,0,0,1,1,172.21
0,0,1,0,0,0,1,1,1,1,1,0,0,1,174.54
1,1,0,1,1,1,1,0,0,1,1,0,0,0,180.1
0,1,0,1,0,1,1,1,0,0,0,1,0,0,143.57
1,0,1,1,0,0,1,1,1,0,1,1,0,0,143.43
1,0,0,1,0,0,0,0,0,0,1,0,0,1,266.46
1,1,0,1,0,0,1,1,1,0,0,1,0,0,183.0
1,0,1,1,0,0,0,1,1,0,0,1,0,0,193.13
0,1,0,1,1,1,0,1,0,1,1,0,0,1,192.48
1,1,0,1,1,1,0,1,1,0,0,0,1,0,193.49
1,1,1,1,1,1,0,0,1,0,0,1,1,0,160.96
1,0,1,0,1,0,1,0,1,0,0,1,0,0,186.39
0,0,0,1,1,0,0,1,0,0,0,1,1,1,184.9
0,0,1,0,0,0,0,1,0,0,0,1,0,0,180.81
1,0,1,1,0,1,0,0,0,1,0,0,0,0,156.04
0,0,0,0,1,1,1,1,0,0,0,0,0,0,151.75
1,0,0,1,0,0,0,0,0,1,1,1,0,0,175.67
1,1,1,0,1,0,1,1,0,1,1,0,1,0,169.77
0,1,0,0,0,1,0,1,0,1,1,1,0,0,152.91
1,0,1,1,0,1,1,1,0,1,1,1,0,1,165.36
1,0,0,0,0,0,0,1,0,1,0,1,0,1,169.1
0,0,1,1,1,0,1,1,0,1,0,0,1,1,175.91
0,0,1,1,1,1,0,1,0,1,1,1,0,0,182.09
