SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.4
0,0,0,0,0,1,0,0,1,0,0,0,0,1,40.802
1,1,0,1,1,1,0,1,0,0,1,1,1,1,48.185
0,0,1,0,0,1,1,1,0,1,0,1,1,1,49.331
0,0,0,1,1,1,0,0,1,0,1,1,1,0,46.956
0,1,0,0,1,1,0,0,1,0,0,0,0,0,39.624
1,0,0,0,0,1,1,1,0,0,0,1,0,0,46.061
1,1,0,1,0,0,0,1,1,0,0,1,1,1,44.598
1,1,0,0,0,1,1,1,0,0,0,0,1,0,40.643
1,0,0,1,1,0,0,1,1,1,1,1,1,1,47.194
0,1,1,0,1,0,1,1,1,0,0,1,1,1,44.462
0,1,0,1,1,0,1,1,0,0,0,0,1,0,38.802
1,0,0,0,1,1,1,1,1,1,1,0,0,0,40.303
1,0,1,1,0,1,0,1,0,0,1,1,0,1,45.144
1,0,1,0,1,0,0,1,1,0,1,0,0,1,36.528
1,1,1,1,1,1,1,1,1,1,1,0,1,1,39.365
1,1,1,0,1,1,0,0,1,1,0,1,1,1,47.599
0,1,0,1,1,0,0,0,1,0,1,0,0,1,41.007
1,0,1,0,1,1,0,1,1,1,1,0,1,1,40.417
0,0,0,1,1,0,1,1,0,1,1,1,0,0,48.931
1,0,0,0,0,1,0,1,1,0,1,0,0,1,42.561
1,0,1,0,0,1,1,1,1,1,0,0,1,0,38.421
0,0,0,1,0,0,1,1,1,1,1,0,1,1,38.356
0,0,0,0,1,0,1,1,1,1,1,1,0,0,46.361
0,1,1,0,0,0,1,0,1,0,1,0,1,0,36.133
0,1,0,0,1,0,1,0,0,0,1,0,0,0,42.556
1,0,0,1,1,1,0,1,0,1,1,1,1,1,50.633
1,1,0,0,1,0,0,0,1,1,1,1,1,0,43.277
1,1,0,1,0,0,0,0,0,1,0,1,1,1,45.872
0,0,1,1,1,1,1,0,1,1,0,1,1,0,45.014
0,1,1,0,0,0,1,0,1,0,0,0,1,0,40.365
0,1,0,1,1,0,1,1,0,1,1,1,0,0,45.143
0,1,1,0,0,1,0,0,1,1,1,1,1,1,43.813
1,0,1,1,0,1,1,0,1,1,0,1,0,0,45.859
0,1,0,1,0,0,1,1,1,0,1,0,0,1,38.886
1,0,1,1,0,0,1,0,1,0,1,1,1,1,45.715
0,0,1,1,0,1,1,0,1,0,1,0,0,1,42.938
0,0,0,1,1,1,0,1,0,1,0,1,0,1,47.033
1,1,1,0,0,0,0,1,1,1,1,1,0,1,43.451
0,1,0,0,0,1,0,0,1,1,0,0,1,0,40.649
1,0,0,1,1,1,1,0,1,0,0,0,1,1,38.773
1,1,0,1,1,1,1,1,0,1,1,1,1,1,44.837
1,0,1,0,0,1,0,0,1,1,1,0,0,1,40.894
0,1,0,1,1,0,1,1,1,1,1,1,0,0,46.077
1,0,0,1,0,1,0,0,0,1,1,0,0,1,42.176
0,1,0,1,0,1,1,1,0,0,1,1,1,0,43.524
1,0,1,1,0,0,0,1,1,0,1,1,1,1,44.731
1,0,1,1,0,0,0,0,1,0,1,1,1,1,42.888
0,1,1,1,1,0,1,1,0,1,0,1,0,1,45.242
1,1,1,1,1,1,1,0,0,0,0,0,0,1,42.971
1,0,0,0,1,0,0,0,1,1,1,0,0,1,40.301
0,0,0,0,1,0,1,0,1,1,1,0,0,0,42.487
0,1,1,1,0,1,1,1,0,1,1,0,1,0,43.846
0,1,1,0,0,0,1,0,1,0,1,1,1,0,45.34
0,0,0,0,0,1,0,0,0,0,0,1,0,1,39.175
1,1,0,0,0,1,1,1,0,0,1,1,1,0,50.41
1,0,0,0,0,0,1,0,0,0,0,1,0,0,39.277
1,1,0,1,1,1,0,1,0,1,0,1,1,0,38.921
0,1,0,1,1,1,1,0,1,1,1,0,1,1,41.358
0,1,0,1,1,0,0,0,0,0,0,0,0,1,44.954
1,1,0,1,0,0,0,1,1,1,0,0,1,0,43.667
0,1,0,1,1,0,0,0,0,0,1,1,1,0,54.273
0,1,1,1,0,1,1,1,1,1,0,0,1,1,46.816
0,0,1,1,1,0,1,1,0,1,1,0,1,1,40.061
1,1,0,0,0,0,1,0,1,1,0,1,0,1,39.821
0,0,0,0,1,0,1,1,0,0,1,1,1,0,53.381
1,1,0,1,0,0,0,0,0,0,1,0,0,0,47.682
0,1,1,0,0,0,1,1,0,1,0,0,1,0,42.174
1,0,1,1,1,1,0,0,1,0,1,0,0,1,41.505
1,1,1,1,0,0,1,0,1,1,1,1,0,0,51.483
1,0,1,0,0,0,1,1,0,0,0,0,0,0,42.54
1,1,1,0,1,1,0,0,1,0,0,0,0,0,47.457
1,1,0,0,1,1,0,0,1,0,0,1,0,0,49.169
0,0,0,1,1,0,1,0,0,1,0,0,0,0,43.86
0,0,0,0,1,1,0,0,1,0,1,1,0,0,54.579
0,0,1,1,0,0,1,1,1,1,1,0,0,1,42.761
1,0,1,0,0,0,0,1,0,1,0,0,0,0,43.356
0,0,1,0,1,1,0,0,1,0,0,1,1,0,55.647
0,0,0,1,1,1,0,1,0,1,0,1,1,1,51.934
1,1,1,1,1,0,1,0,0,1,1,0,1,0,46.506
0,1,1,1,0,1,1,1,0,0,1,1,1,1,50.714
0,0,1,1,0,1,0,0,1,0,0,0,1,0,39.514
0,1,1,1,1,0,0,1,0,0,1,1,0,1,48.676
0,0,1,1,0,0,1,1,0,0,1,0,0,1,38.864
1,1,1,0,1,1,1,0,1,0,0,0,1,0,42.26
1,1,0,0,1,0,1,0,0,1,0,0,0,0,45.753
0,0,1,1,1,1,0,1,0,1,0,1,1,1,39.845
0,0,1,1,1,0,1,0,0,1,1,0,1,1,48.519
0,1,0,0,1,0,0,0,1,1,0,0,1,0,41.205
0,0,1,0,0,0,1,1,0,0,1,1,0,0,50.936
1,1,0,0,0,0,0,1,1,1,1,0,0,0,43.698
0,1,0,0,1,0,0,0,0,1,1,0,1,0,45.417
0,0,1,1,0,0,0,1,0,0,0,0,0,0,44.791
1,0,1,0,1,0,0,0,1,0,0,1,0,0,48.46
1,0,1,1,1,0,0,1,0,0,0,1,1,0,58.004
0,1,1,0,0,0,1,1,0,1,0,0,0,1,40.049
1,0,1,1,0,0,0,0,0,0,1,0,1,0,46.393
1,0,0,0,0,0,1,0,0,1,1,0,1,1,40.473
1,1,1,1,0,1,0,1,0,0,0,1,1,0,43.36
0,1,1,0,0,0,0,0,1,1,1,1,0,0,42.899
1,1,1,1,0,0,0,1,1,1,0,0,0,0,38.718
0,0,0,1,1,0,0,0,0,1,1,0,1,0,37.827
1,1,0,0,1,0,0,0,1,1,0,0,1,0,45.31
0,1,1,0,0,0,1,0,1,1,0,0,1,1,41.332
1,1,1,0,0,1,0,0,1,1,0,1,1,0,39.538
0,1,0,1,0,1,1,1,1,1,1,0,1,1,38.413
0,1,1,0,0,1,0,0,1,0,1,1,0,0,43.399
1,0,0,0,1,1,0,0,1,1,0,1,1,1,44.697
0,0,1,0,0,1,1,1,1,0,1,1,1,0,43.808
0,1,0,1,1,0,1,1,1,0,1,0,0,1,40.31
1,0,1,0,0,0,0,0,1,0,0,0,1,1,38.03
0,1,1,0,0,0,1,0,0,0,0,0,1,1,37.724
0,1,1,0,0,1,0,0,0,1,1,1,1,1,43.32
0,1,0,1,0,0,0,0,0,0,0,0,1,1,36.677
0,0,1,0,1,0,0,1,1,0,1,0,0,0,40.979
1,1,0,0,0,1,1,0,1,0,0,1,0,1,47.077
1,0,0,0,0,0,1,0,1,1,0,0,1,1,38.386
0,1,1,1,0,1,0,0,1,0,1,0,1,0,41.14
0,0,0,1,0,0,0,1,1,0,0,0,1,0,37.419
1,0,1,0,1,0,0,0,0,1,0,1,1,0,44.86
1,0,0,1,1,0,1,0,1,1,1,0,0,1,39.958
1,1,1,0,1,0,1,0,1,1,0,0,1,1,40.989
0,1,1,1,0,0,1,1,1,0,1,1,1,0,46.335
1,1,0,1,1,0,1,1,1,0,0,1,1,0,43.568
1,0,1,0,0,1,0,1,0,1,1,0,1,0,41.114
0,1,0,0,1,0,0,0,1,0,1,0,1,1,39.84
1,0,0,1,1,0,1,0,0,0,1,0,0,0,39.381
1,0,1,0,1,1,1,0,0,1,0,0,0,1,37.44
1,1,1,1,0,0,0,1,1,1,1,1,0,1,44.837
1,1,1,0,0,0,0,1,0,1,0,1,0,0,41.713
1,0,0,1,1,1,0,0,0,0,0,0,0,1,39.55
0,1,1,1,0,0,0,1,1,0,1,1,0,1,44.88
0,1,0,1,1,0,0,0,0,0,0,1,0,1,39.181
0,0,0,0,0,1,1,0,1,1,1,0,0,0,38.854
0,1,1,0,0,0,0,1,0,1,1,0,1,0,37.016
0,1,1,0,1,1,0,0,0,1,0,1,1,1,44.893
1,1,1,1,0,1,1,1,0,1,0,0,1,0,40.89
0,1,0,0,1,0,1,0,1,1,0,1,0,0,45.647
1,1,0,1,0,1,1,0,0,1,1,1,1,0,46.116
1,1,1,0,1,0,1,1,1,0,1,0,0,1,42.895
1,0,0,0,0,1,1,0,1,1,1,1,1,0,50.071
0,0,1,1,0,1,1,1,1,1,1,0,0,0,43.78
0,1,0,1,1,0,1,1,1,0,0,0,1,1,42.077
1,0,1,1,0,0,1,0,1,0,0,1,1,1,43.284
0,1,0,0,1,0,1,0,1,0,0,0,1,1,40.059
1,1,1,1,1,0,1,0,1,1,0,0,0,0,40.294
0,1,0,1,0,0,1,0,0,1,1,1,0,0,44.747
1,1,1,1,1,1,1,1,1,1,0,0,0,0,42.527
0,1,0,1,1,0,1,0,1,0,1,1,0,0,44.951
1,0,0,1,1,0,0,0,0,1,1,0,0,1,53.68
1,1,0,1,0,1,1,0,0,1,1,1,0,0,39.12
0,0,1,1,1,1,0,0,1,0,0,0,0,1,43.303
0,0,1,0,0,0,0,0,1,1,1,1,0,0,50.092
0,0,1,0,0,1,0,0,0,0,1,0,1,0,40.288
1,0,1,0,0,1,1,0,0,1,1,0,0,0,41.646
1,0,0,1,0,0,1,0,1,0,1,1,0,1,50.515
0,0,1,1,1,0,1,0,0,1,1,0,1,0,44.677
1,1,1,1,0,1,1,0,0,0,1,0,1,1,46.571
1,1,0,1,1,1,0,1,0,0,1,1,1,1,50.111
0,1,0,1,1,0,1,0,1,0,0,0,0,0,40.451
1,0,0,0,1,0,1,1,1,0,0,1,1,1,48.809
0,0,1,0,1,1,1,0,0,0,0,1,1,0,45.619
1,0,1,0,0,1,1,0,0,0,1,0,1,0,40.465
0,0,0,0,1,1,0,1,1,1,1,1,0,1,44.779
0,0,0,1,0,1,1,0,0,1,0,0,1,1,38.425
1,1,0,1,0,0,0,0,1,1,1,1,0,0,45.702
0,1,1,1,0,1,0,1,1,0,1,1,1,1,42.791
0,1,1,1,0,1,1,1,0,0,0,1,1,1,44.88
1,0,0,0,0,0,1,0,0,1,0,1,1,0,43.885
1,1,1,0,1,1,1,1,0,0,0,0,1,1,40.714
1,1,1,1,0,0,0,1,1,0,1,0,0,0,38.616
0,0,0,1,0,0,1,1,1,1,0,1,0,0,51.573
0,0,1,1,0,1,0,0,0,1,1,0,1,0,38.947
0,0,0,1,1,0,0,1,0,1,0,1,1,1,47.365
1,1,0,1,1,1,0,1,0,0,1,0,0,1,37.656
1,0,1,1,1,1,1,1,0,1,0,0,0,1,40.477
0,0,1,0,1,0,1,0,1,0,0,0,1,0,49.799
0,1,0,0,0,1,0,0,0,0,0,1,1,0,43.957
0,0,1,0,1,0,0,0,0,1,1,0,0,0,37.941
1,1,0,1,0,1,1,0,1,0,0,0,1,1,39.051
1,0,0,1,0,0,0,1,1,0,1,0,1,1,42.191
1,1,0,1,1,0,1,0,0,1,1,0,0,1,40.671
0,0,0,0,1,0,0,0,1,1,1,0,1,1,40.492
0,1,1,0,0,0,0,1,0,1,0,1,1,1,43.954
1,0,1,0,0,1,0,0,1,0,1,0,0,0,39.26
0,1,0,1,1,1,0,0,1,0,1,0,0,0,41.94
0,1,1,0,0,0,1,0,0,1,1,0,1,1,38.67
1,0,0,1,1,0,1,1,0,1,0,1,1,1,44.385
1,0,1,1,0,1,0,1,1,0,1,1,1,1,45.973
0,0,1,1,1,0,1,1,1,1,1,0,1,1,39.782
1,0,1,1,1,0,1,1,1,0,0,0,0,0,38.887
1,0,1,1,1,1,0,0,0,0,1,0,1,0,39.845
0,0,1,0,0,0,1,1,0,1,0,1,1,0,46.463
1,1,1,0,1,1,1,1,0,0,0,1,1,1,44.107
0,1,0,1,0,1,1,0,1,0,1,0,1,1,39.365
0,1,1,1,0,0,0,0,1,1,1,0,0,0,40.082
0,1,0,1,0,1,0,1,0,0,0,0,1,1,38.595
1,1,0,0,1,0,0,1,0,0,0,1,1,0,42.02
0,1,0,1,1,0,0,0,1,0,1,0,0,1,39.373
0,1,1,0,0,1,1,0,0,1,0,0,0,0,40.438
0,0,1,1,1,1,1,0,0,1,0,1,1,1,46.257
1,0,1,1,1,1,0,1,0,1,0,0,0,1,41.46
1,1,1,0,1,0,1,0,1,1,0,0,0,0,40.552
1,0,0,0,1,1,0,1,1,0,1,1,1,1,45.524
0,1,1,0,1,1,1,1,1,1,1,0,1,1,38.357
0,0,1,0,1,1,1,1,1,0,1,1,0,1,45.395
0,0,1,1,1,0,0,1,1,1,0,1,1,1,44.639
0,0,0,0,1,0,1,1,0,1,0,0,0,0,41.477
1,1,1,1,1,1,1,1,0,0,0,0,1,1,40.873
0,0,1,1,0,0,0,1,1,0,0,0,1,1,39.806
0,0,1,0,1,1,1,0,1,1,1,1,0,0,49.376
0,1,0,1,1,0,0,0,1,1,0,0,1,1,42.273
0,0,1,1,1,0,1,0,0,1,1,1,1,0,45.185
0,0,0,1,0,0,0,0,1,0,1,1,0,1,48.048
0,0,0,0,0,1,1,0,1,1,1,0,0,1,43.385
1,0,1,1,1,1,0,1,1,1,0,1,1,0,46.179
1,0,0,0,1,0,1,1,0,0,1,0,1,0,37.472
1,0,0,0,1,0,1,0,1,0,1,0,1,0,38.911
0,0,0,1,0,1,1,1,0,0,1,1,1,0,44.846
1,1,0,1,1,1,0,1,1,0,0,1,0,1,46.645
0,1,0,0,0,1,1,1,0,1,0,0,1,0,42.415
1,1,1,0,0,1,1,1,1,1,0,1,1,1,45.434
1,1,0,1,1,0,1,1,0,1,0,0,0,1,39.813
0,1,1,0,0,1,0,1,0,0,1,1,0,1,45.303
1,1,1,0,0,1,0,1,0,1,1,1,0,0,46.431
1,1,0,1,1,1,1,0,0,0,1,0,1,0,40.336
1,0,0,0,0,0,1,0,0,1,0,1,1,1,44.805
1,1,0,1,1,0,1,1,0,1,0,1,0,1,45.252
0,1,1,0,0,1,0,0,1,1,0,0,1,1,39.836
1,1,1,1,1,1,1,0,1,1,1,0,0,0,40.307
1,1,1,0,1,1,1,0,1,1,0,0,1,1,38.518
0,0,1,0,1,1,1,1,1,0,0,1,1,1,45.403
1,0,0,1,1,1,1,1,1,1,0,1,0,1,46.092
1,0,1,1,1,0,0,0,1,1,0,0,1,1,43.369
1,0,0,1,1,1,1,0,1,1,1,1,1,0,46.582
0,0,1,1,1,0,1,1,1,1,0,1,0,0,44.306
1,0,0,0,0,0,1,0,1,1,0,0,0,1,39.636
0,1,0,0,1,0,1,0,1,0,0,0,1,0,41.162
1,0,0,1,1,1,0,1,0,0,0,1,1,1,44.78
0,0,1,0,0,1,1,1,1,0,0,0,0,1,38.474
1,1,0,1,1,0,1,1,0,0,1,0,0,0,38.833
0,1,0,0,1,1,1,1,1,0,1,1,0,1,41.655
1,0,1,0,1,0,1,1,1,1,1,0,0,1,42.757
1,0,0,0,1,0,1,1,1,0,1,0,0,1,42.83
0,0,1,1,1,0,1,0,1,1,1,1,0,1,42.458
1,1,1,1,0,0,0,0,0,0,0,0,1,0,38.723
0,1,1,1,1,0,0,1,0,0,0,0,1,1,40.449
1,1,0,1,1,0,1,0,1,0,1,1,0,1,44.973
1,0,1,0,1,1,1,0,1,0,1,1,0,1,46.889
0,0,0,1,0,1,0,0,1,0,0,1,0,0,45.703
0,0,0,1,0,0,1,0,1,0,0,0,0,1,36.454
0,1,1,1,1,0,0,0,1,0,1,1,0,0,44.549
0,1,0,1,0,0,0,0,1,1,1,1,1,0,47.477
0,0,0,1,1,1,0,1,1,1,1,1,1,1,43.113
1,1,1,0,0,0,1,1,0,1,1,1,0,0,45.751
0,1,0,0,0,1,1,1,0,0,1,0,1,0,41.656
1,1,0,1,0,0,0,0,0,0,0,0,1,0,38.368
0,0,1,1,0,0,1,0,1,1,1,1,1,1,45.025
1,1,1,1,1,0,1,0,1,0,1,1,1,1,45.589
1,0,1,1,1,0,0,0,0,1,1,1,0,1,48.454
0,0,0,1,0,0,1,0,1,1,0,0,0,1,42.109
1,0,0,1,0,1,0,0,1,0,1,1,1,1,50.503
1,1,0,0,1,0,1,0,0,0,0,0,1,1,41.239
0,1,1,0,0,1,0,0,0,1,1,1,0,1,49.663
1,1,1,0,0,0,0,0,1,0,0,0,0,1,42.521
0,0,1,0,1,1,0,0,0,0,1,0,0,1,43.819
1,1,1,1,0,1,1,0,0,1,1,0,1,1,44.315
0,1,0,0,1,1,0,0,0,1,1,1,0,0,39.301
0,0,0,1,0,0,0,0,0,1,1,0,0,1,45.237
0,0,1,1,1,1,1,0,0,0,1,1,1,1,44.408
0,0,1,1,0,1,0,1,1,1,1,1,0,1,46.643
0,0,1,0,1,0,1,0,1,1,0,1,0,0,48.958
1,1,1,0,0,1,0,1,0,1,0,0,1,0,41.332
0,1,1,0,0,0,0,1,0,1,1,1,1,1,44.615
0,0,0,1,1,1,0,0,0,1,1,1,1,0,53.516
0,1,0,0,0,1,1,0,1,1,1,1,1,0,39.014
1,1,0,1,0,0,1,1,1,0,1,0,1,0,35.8
1,0,1,0,1,0,1,0,0,1,1,1,1,1,47.598
1,1,0,0,0,1,0,1,0,1,1,0,1,0,39.707
1,1,0,1,1,1,0,0,1,1,1,1,1,0,52.046
0,1,1,1,0,0,0,1,1,1,1,1,0,0,48.243
0,1,1,1,0,1,0,0,0,0,0,0,0,0,43.404
1,0,1,0,0,0,1,0,0,0,1,0,1,0,43.554
1,0,0,0,1,0,1,1,0,1,0,0,0,1,43.666
0,0,1,0,0,1,0,0,0,0,0,0,1,1,40.427
0,1,0,0,1,0,0,0,0,1,0,0,1,1,39.965
0,0,1,0,1,0,1,1,0,0,1,1,0,0,52.913
1,1,0,1,0,0,0,1,0,1,1,1,0,1,39.029
0,0,1,0,0,1,0,0,1,0,0,1,0,1,50.807
0,0,0,1,0,1,1,0,0,0,1,1,0,0,55.319
0,0,1,1,1,0,0,0,1,0,0,0,0,1,42.416
0,1,0,1,1,0,0,0,1,0,1,0,0,0,47.171
1,0,0,0,0,0,1,0,1,0,1,1,1,1,50.673
0,0,0,1,0,0,0,0,0,0,1,0,0,0,39.588
1,1,1,1,0,0,0,0,1,1,1,1,1,0,48.035
0,0,0,0,0,0,1,1,0,0,0,0,1,1,40.623
0,1,0,0,0,1,1,0,1,0,1,1,0,0,48.561
0,0,0,0,1,1,0,1,1,1,0,0,0,0,44.633
0,0,1,0,0,0,1,1,1,0,0,0,0,1,43.598
0,0,1,0,1,0,1,0,0,0,1,1,1,1,47.559
0,0,1,1,0,1,1,1,1,0,0,0,1,0,44.873
0,0,1,0,1,1,0,1,0,1,0,0,1,1,41.956
1,1,0,1,0,0,0,0,0,0,0,1,1,0,49.569
0,1,1,0,0,0,1,0,1,1,0,0,0,0,40.787
1,1,0,1,1,1,0,0,0,1,0,0,0,1,42.469
1,0,1,0,1,1,0,0,1,1,1,0,1,1,42.798
1,0,0,0,1,1,1,0,0,1,1,0,1,1,47.669
1,1,1,0,1,0,1,0,1,1,1,0,0,0,42.095
1,1,0,1,0,0,1,0,0,0,1,0,1,1,45.522
1,1,1,0,0,1,1,0,1,0,0,0,0,0,40.972
1,1,0,0,0,0,0,1,1,0,0,1,1,0,49.002
0,0,1,1,0,0,1,1,0,0,0,1,1,1,50.414
0,1,0,1,0,1,0,1,1,1,1,1,0,1,47.094
0,1,1,0,1,1,0,1,0,1,0,0,1,1,43.511
1,1,1,0,0,1,0,0,0,1,0,1,1,0,51.679
1,0,1,0,0,1,0,0,1,0,1,1,1,1,50.979
1,1,0,1,0,1,0,0,0,1,0,0,1,0,40.299
0,0,1,1,0,1,1,0,0,1,0,1,1,0,55.59
0,1,0,0,1,0,1,1,0,1,0,1,1,1,45.439
0,1,0,1,0,0,0,1,0,1,1,1,0,1,48.202
1,0,1,1,1,0,0,0,1,1,1,0,1,1,40.458
0,1,0,0,0,0,1,0,0,1,1,1,0,1,48.433
0,0,0,1,0,1,1,0,1,1,1,1,1,1,51.982
1,0,0,0,0,1,0,0,1,0,0,1,1,0,49.836
0,0,0,0,0,1,0,0,1,1,1,0,0,1,44.439
1,0,1,1,0,0,1,1,0,1,1,1,1,1,49.833
0,0,0,0,1,0,1,1,0,0,1,1,0,0,58.16
0,1,1,1,1,0,1,1,0,1,1,0,1,0,42.676
0,1,1,0,1,0,1,0,1,0,0,1,1,1,42.518
1,1,0,1,0,1,0,0,1,0,1,0,1,1,43.91
0,0,1,1,1,0,1,1,0,0,0,1,1,1,38.942
1,1,1,0,0,0,0,1,1,0,0,0,1,0,46.426
0,0,0,1,0,1,1,1,1,0,0,1,0,1,45.557
1,1,0,0,0,0,1,0,1,1,1,0,0,1,46.097
0,1,1,0,1,0,0,1,1,0,0,0,0,1,44.802
1,1,0,1,0,1,1,0,0,1,1,1,0,1,48.99
1,1,1,0,1,0,1,0,1,0,0,1,0,0,48.75
0,1,1,0,1,0,0,1,1,1,0,0,0,0,43.486
1,1,0,0,0,0,1,1,0,1,0,0,1,1,39.498
0,1,1,0,1,0,1,1,1,1,0,0,0,1,43.888
0,0,1,0,1,1,0,1,0,0,0,1,1,0,47.746
0,1,0,1,1,1,1,0,1,1,1,1,0,1,52.334
0,0,1,1,0,0,0,0,1,1,0,0,0,0,45.45
1,1,0,0,0,1,0,0,1,0,1,1,0,1,44.435
0,1,0,1,0,1,1,0,1,1,0,0,1,0,44.665
0,0,1,1,0,0,0,1,1,0,1,1,1,0,50.021
0,0,1,1,0,1,0,1,1,0,1,1,0,1,49.222
0,1,0,0,0,1,0,0,1,0,1,0,0,1,41.533
1,0,1,0,0,1,0,1,1,1,0,1,1,1,48.586
0,1,1,1,1,0,0,0,1,0,0,0,0,0,45.227
1,1,0,1,0,1,0,1,0,1,1,0,1,1,41.92
1,1,1,1,1,1,0,1,1,0,0,1,1,0,41.945
0,1,0,1,0,0,0,1,0,0,1,0,0,0,37.34
0,1,0,0,1,0,1,1,1,0,1,1,1,1,43.863
1,1,0,1,0,1,0,0,0,0,0,0,0,1,39.683
0,1,1,0,1,0,1,0,1,0,0,1,1,0,39.225
0,0,0,0,0,1,1,1,0,0,0,0,0,1,45.732
0,1,1,0,0,1,1,1,0,0,0,0,1,1,42.261
1,0,0,1,1,1,0,1,1,0,1,1,1,1,39.261
0,1,0,0,1,1,1,0,0,1,0,0,1,1,43.564
1,0,0,1,1,0,0,0,0,1,0,1,0,1,52.732
0,1,0,0,0,0,0,1,1,0,1,0,0,1,42.328
1,1,1,0,0,1,1,0,0,0,1,0,0,1,41.17
0,1,0,1,0,1,1,0,0,0,1,0,1,0,39.184
1,1,1,0,0,1,0,1,1,1,1,1,0,0,48.935
1,1,0,1,0,1,0,0,1,1,1,0,0,1,42.432
0,0,0,0,1,0,0,1,0,1,1,1,0,1,48.525
1,1,0,1,0,1,0,0,0,0,0,1,0,0,49.163
1,1,1,0,0,1,1,1,0,1,0,0,0,0,45.202
1,1,1,1,0,0,0,0,1,0,0,0,1,0,45.041
1,0,1,1,0,1,0,1,1,1,0,1,0,0,47.163
1,0,0,1,1,1,1,1,0,0,1,1,0,1,52.654
0,0,1,1,0,1,0,1,0,1,1,1,1,0,46.845
1,1,1,0,0,1,0,0,0,1,0,0,1,0,46.077
0,0,1,1,0,0,0,0,0,1,0,0,0,0,48.931
1,1,0,0,0,1,0,0,0,0,1,0,0,1,36.957
0,1,0,1,0,1,0,1,0,0,0,0,0,0,45.659
0,1,1,1,1,1,0,0,1,0,0,1,0,0,49.417
1,0,1,1,1,0,1,0,1,0,1,0,0,1,46.807
0,0,1,1,0,1,1,1,1,0,0,1,0,1,46.538
1,1,1,1,0,0,0,0,0,1,1,1,0,0,57.468
1,1,1,1,1,1,1,0,0,0,0,0,0,0,43.05
0,0,1,0,0,0,0,0,0,0,1,0,1,0,42.02
0,1,1,0,1,1,1,0,0,0,1,0,1,1,43.341
0,0,1,1,1,0,0,0,0,0,0,1,1,0,47.584
1,0,1,1,0,1,1,1,1,0,0,0,1,1,44.084
1,1,0,0,1,0,0,1,1,1,0,0,0,0,39.132
0,1,0,1,0,0,0,1,1,0,0,1,0,1,45.715
1,0,0,0,1,0,1,0,1,0,0,1,0,1,41.635
1,1,0,0,0,1,0,0,1,0,1,0,0,1,44.068
1,0,0,1,0,0,0,1,0,1,1,0,1,0,41.931
0,0,1,1,1,0,0,0,0,0,1,1,0,0,39.113
0,0,0,1,0,1,1,0,1,0,1,0,0,0,44.308
1,1,0,1,1,0,0,0,0,1,0,1,0,1,46.513
0,0,0,0,0,1,1,1,1,0,0,0,0,0,42.41
0,1,1,0,0,1,0,1,0,0,0,0,1,1,41.644
0,0,0,0,0,1,0,1,1,1,0,1,1,0,48.274
1,1,0,0,1,1,0,0,0,1,0,0,1,1,45.142
1,1,0,0,0,1,0,0,1,0,0,1,1,1,47.644
0,1,1,0,1,0,0,0,0,1,0,1,0,1,46.394
1,0,0,0,0,1,1,0,1,0,0,1,0,0,49.678
0,0,1,0,1,1,0,0,1,0,1,1,0,1,48.747
0,1,1,1,0,1,0,0,1,0,1,1,0,0,39.019
0,1,1,1,0,1,1,0,0,1,0,0,1,0,41.129
1,1,1,0,1,1,1,1,0,0,0,0,1,1,42.519
0,1,0,0,0,1,0,0,0,0,0,0,1,1,36.047
0,0,1,0,0,0,1,1,1,1,1,0,0,1,46.919
1,1,0,1,1,1,1,0,0,1,1,0,0,0,44.033
0,1,0,1,0,1,1,1,0,0,0,1,0,0,47.421
1,0,1,1,0,0,1,1,1,0,1,1,0,0,47.06
1,0,0,1,0,0,0,0,0,0,1,0,0,1,43.577
1,1,0,1,0,0,1,1,1,0,0,1,0,0,42.751
1,0,1,1,0,0,0,1,1,0,0,1,0,0,44.789
0,1,0,1,1,1,0,1,0,1,1,0,0,1,45.261
1,1,0,1,1,1,0,1,1,0,0,0,1,0,49.416
1,1,1,1,1,1,0,0,1,0,0,1,1,0,47.898
1,0,1,0,1,0,1,0,1,0,0,1,0,0,53.059
0,0,0,1,1,0,0,1,0,0,0,1,1,1,47.135
0,0,1,0,0,0,0,1,0,0,0,1,0,0,48.928
1,0,1,1,0,1,0,0,0,1,0,0,0,0,43.433
0,0,0,0,1,1,1,1,0,0,0,0,0,0,48.208
1,0,0,1,0,0,0,0,0,1,1,1,0,0,46.082
1,1,1,0,1,0,1,1,0,1,1,0,1,0,45.402
0,1,0,0,0,1,0,1,0,1,1,1,0,0,50.171
1,0,1,1,0,1,1,1,0,1,1,1,0,1,49.259
1,0,0,0,0,0,0,1,0,1,0,1,0,1,50.216
0,0,1,1,1,0,1,1,0,1,0,0,1,1,34.302
0,0,1,1,1,1,0,1,0,1,1,1,0,0,43.579
